attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
,1,S1G Beacon,2026-07-07T14:01:02.331966000Z,-57,H7608,,9c:04:b6:46:07:34,,,,
,2,S1G Beacon,2026-07-07T14:01:02.471548000Z,-59,H7608,,78:72:64:ea:b9:14,,,,
,12,S1G Beacon,2026-07-07T14:01:03.149364000Z,-56,,,9c:04:b6:46:07:34,,,,
,13,S1G Beacon,2026-07-07T14:01:03.288980000Z,-57,,,78:72:64:ea:b9:14,,,,
,14,S1G Beacon,2026-07-07T14:01:03.970395000Z,-58,H7608,,9c:04:b6:46:07:34,,,,
,15,S1G Beacon,2026-07-07T14:01:04.109995000Z,-57,H7608,,78:72:64:ea:b9:14,,,,
,16,S1G Beacon,2026-07-07T14:01:04.787815000Z,-57,,,9c:04:b6:46:07:34,,,,
,17,S1G Beacon,2026-07-07T14:01:04.927420000Z,-58,,,78:72:64:ea:b9:14,,,,
,18,S1G Beacon,2026-07-07T14:01:05.748451000Z,-59,H7608,,78:72:64:ea:b9:14,,,,
,20,S1G Beacon,2026-07-07T14:01:06.426278000Z,-57,,,9c:04:b6:46:07:34,,,,
,21,S1G Beacon,2026-07-07T14:01:06.565878000Z,-57,,,78:72:64:ea:b9:14,,,,
,37,S1G Beacon,2026-07-07T14:01:07.247289000Z,-58,H7608,,9c:04:b6:46:07:34,,,,
,38,S1G Beacon,2026-07-07T14:01:07.386927000Z,-58,H7608,,78:72:64:ea:b9:14,,,,
,39,S1G Beacon,2026-07-07T14:01:08.064709000Z,-57,,,9c:04:b6:46:07:34,,,,
,40,S1G Beacon,2026-07-07T14:01:08.204324000Z,-60,,,78:72:64:ea:b9:14,,,,
,42,S1G Beacon,2026-07-07T14:01:08.885736000Z,-57,H7608,,9c:04:b6:46:07:34,,,,
,43,S1G Beacon,2026-07-07T14:01:09.025347000Z,-58,H7608,,78:72:64:ea:b9:14,,,,
,44,S1G Beacon,2026-07-07T14:01:09.703159000Z,-56,,,9c:04:b6:46:07:34,,,,
,45,S1G Beacon,2026-07-07T14:01:09.842820000Z,-59,,,78:72:64:ea:b9:14,,,,
,47,S1G Beacon,2026-07-07T14:01:10.524457000Z,-59,H7608,,9c:04:b6:46:07:34,,,,
,48,S1G Beacon,2026-07-07T14:01:10.663798000Z,-58,H7608,,78:72:64:ea:b9:14,,,,
,55,S1G Beacon,2026-07-07T14:01:11.341600000Z,-59,,,9c:04:b6:46:07:34,,,,
,57,S1G Beacon,2026-07-07T14:01:11.481220000Z,-58,,,78:72:64:ea:b9:14,,,,
,86,S1G Beacon,2026-07-07T14:01:12.162627000Z,-57,H7608,,9c:04:b6:46:07:34,,,,
,87,S1G Beacon,2026-07-07T14:01:12.302245000Z,-58,H7608,,78:72:64:ea:b9:14,,,,
,89,S1G Beacon,2026-07-07T14:01:12.980052000Z,-57,,,9c:04:b6:46:07:34,,,,
,90,S1G Beacon,2026-07-07T14:01:13.119668000Z,-59,,,78:72:64:ea:b9:14,,,,
,91,S1G Beacon,2026-07-07T14:01:13.801086000Z,-59,H7608,,9c:04:b6:46:07:34,,,,
,92,S1G Beacon,2026-07-07T14:01:13.940718000Z,-59,H7608,,78:72:64:ea:b9:14,,,,
,94,S1G Beacon,2026-07-07T14:01:14.618495000Z,-60,,,9c:04:b6:46:07:34,,,,
,95,S1G Beacon,2026-07-07T14:01:14.758121000Z,-59,,,78:72:64:ea:b9:14,,,,
,98,S1G Beacon,2026-07-07T14:01:15.439523000Z,-59,H7608,,9c:04:b6:46:07:34,,,,
,99,S1G Beacon,2026-07-07T14:01:15.579148000Z,-58,H7608,,78:72:64:ea:b9:14,,,,
,100,S1G Beacon,2026-07-07T14:01:16.256940000Z,-58,,,9c:04:b6:46:07:34,,,,
,101,S1G Beacon,2026-07-07T14:01:16.396564000Z,-59,,,78:72:64:ea:b9:14,,,,
,113,S1G Beacon,2026-07-07T14:01:17.077965000Z,-60,H7608,,9c:04:b6:46:07:34,,,,
,114,S1G Beacon,2026-07-07T14:01:17.217596000Z,-60,H7608,,78:72:64:ea:b9:14,,,,
,115,S1G Beacon,2026-07-07T14:01:17.895402000Z,-58,,,9c:04:b6:46:07:34,,,,
,118,S1G Beacon,2026-07-07T14:01:18.035026000Z,-58,,,78:72:64:ea:b9:14,,,,
,119,S1G Beacon,2026-07-07T14:01:18.716421000Z,-58,H7608,,9c:04:b6:46:07:34,,,,
,120,S1G Beacon,2026-07-07T14:01:18.856073000Z,-58,H7608,,78:72:64:ea:b9:14,,,,
,121,S1G Beacon,2026-07-07T14:01:19.533836000Z,-58,,,9c:04:b6:46:07:34,,,,
,122,S1G Beacon,2026-07-07T14:01:19.673470000Z,-58,,,78:72:64:ea:b9:14,,,,
,123,S1G Beacon,2026-07-07T14:01:20.354867000Z,-57,H7608,,9c:04:b6:46:07:34,,,,
,124,S1G Beacon,2026-07-07T14:01:20.494503000Z,-58,H7608,,78:72:64:ea:b9:14,,,,
,126,S1G Beacon,2026-07-07T14:01:21.172280000Z,-57,,,9c:04:b6:46:07:34,,,,
,127,S1G Beacon,2026-07-07T14:01:21.311922000Z,-59,,,78:72:64:ea:b9:14,,,,
,141,S1G Beacon,2026-07-07T14:01:21.993305000Z,-60,H7608,,9c:04:b6:46:07:34,,,,
,147,S1G Beacon,2026-07-07T14:01:22.132949000Z,-59,H7608,,78:72:64:ea:b9:14,,,,
,149,S1G Beacon,2026-07-07T14:01:22.810729000Z,-58,,,9c:04:b6:46:07:34,,,,
,150,S1G Beacon,2026-07-07T14:01:22.950370000Z,-60,,,78:72:64:ea:b9:14,,,,
,152,S1G Beacon,2026-07-07T14:01:23.631755000Z,-58,H7608,,9c:04:b6:46:07:34,,,,
