host_timestamp,local_time,cpu_used_pct,ram_used_pct
1782754937.5336924,2026-06-29 19:42:17,0.0,69.84
1782754942.5313554,2026-06-29 19:42:22,31.4,69.84
1782754947.5616617,2026-06-29 19:42:27,32.47,69.84
1782754952.5367932,2026-06-29 19:42:32,33.27,69.84
1782754957.5385368,2026-06-29 19:42:37,33.2,69.84
1782754962.5497344,2026-06-29 19:42:42,30.74,69.84
1782754967.5607107,2026-06-29 19:42:47,34.33,69.84
1782754972.543337,2026-06-29 19:42:52,30.92,69.84
1782754977.5456553,2026-06-29 19:42:57,31.2,69.84
1782754982.568748,2026-06-29 19:43:02,32.41,69.84
1782754987.548841,2026-06-29 19:43:07,35.54,69.84
1782754992.5508459,2026-06-29 19:43:12,31.6,69.84
1782754997.5516894,2026-06-29 19:43:17,32.4,69.84
1782755002.5832489,2026-06-29 19:43:22,33.8,69.84
1782755007.5932362,2026-06-29 19:43:27,33.07,69.84
1782755012.5706458,2026-06-29 19:43:32,31.6,69.84
1782755017.5571446,2026-06-29 19:43:37,33.67,69.84
1782755022.5944443,2026-06-29 19:43:42,32.47,69.84
1782755027.5736969,2026-06-29 19:43:47,32.26,69.84
1782755032.567573,2026-06-29 19:43:52,30.8,69.84
1782755037.612931,2026-06-29 19:43:57,32.54,69.84
1782755042.5890298,2026-06-29 19:44:02,31.19,69.84
1782755047.5800848,2026-06-29 19:44:07,35.0,69.84
1782755052.5898192,2026-06-29 19:44:12,30.6,69.84
1782755057.5923705,2026-06-29 19:44:17,32.6,69.84
1782755062.592548,2026-06-29 19:44:22,33.13,69.84
1782755067.5937011,2026-06-29 19:44:27,30.66,69.84
1782755072.6117425,2026-06-29 19:44:32,31.41,69.84
1782755077.5981371,2026-06-29 19:44:37,35.87,69.84
1782755082.6020353,2026-06-29 19:44:42,30.6,69.84
1782755087.6339324,2026-06-29 19:44:47,32.34,69.84
1782755092.5929542,2026-06-29 19:44:52,32.13,69.84
1782755097.594107,2026-06-29 19:44:57,31.06,69.84
1782755102.6156917,2026-06-29 19:45:02,31.41,69.84
1782755107.6135626,2026-06-29 19:45:07,34.4,69.84
1782755112.6024392,2026-06-29 19:45:12,30.92,69.84
1782755117.596764,2026-06-29 19:45:17,30.94,69.84
1782755122.632039,2026-06-29 19:45:22,31.2,69.84
1782755127.6130044,2026-06-29 19:45:27,33.93,69.84
1782755132.646322,2026-06-29 19:45:32,56.86,69.84
1782755137.66233,2026-06-29 19:45:37,81.96,69.84
1782755142.613106,2026-06-29 19:45:42,66.2,69.84
1782755147.585085,2026-06-29 19:45:47,58.72,69.84
1782755152.613784,2026-06-29 19:45:52,59.08,69.84
1782755157.625857,2026-06-29 19:45:57,54.87,69.84
1782755162.6086743,2026-06-29 19:46:02,58.43,69.84
1782755167.6038134,2026-06-29 19:46:07,60.32,69.84
1782755172.6136842,2026-06-29 19:46:12,59.48,69.84
1782755177.595322,2026-06-29 19:46:17,57.63,69.84
1782755182.5880544,2026-06-29 19:46:22,59.4,69.84
1782755187.618026,2026-06-29 19:46:27,59.48,69.84
1782755192.5930521,2026-06-29 19:46:32,59.92,69.84
