attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
Dragonblood DoS,990,Authentication,2026-06-29T17:45:29.508557000Z,-58,,78:72:64:ea:b9:14,ea:36:2e:8d:83:ee,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,992,Authentication,2026-06-29T17:45:29.663585000Z,-33,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ea:36:2e:8d:83:ee,,0,Successful Authentication to Trusted AP
,993,Authentication,2026-06-29T17:45:29.669267000Z,-34,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ea:36:2e:8d:83:ee,,0,Successful Authentication to Trusted AP
,994,Authentication,2026-06-29T17:45:29.674997000Z,-33,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ea:36:2e:8d:83:ee,,0,Successful Authentication to Trusted AP
,995,Authentication,2026-06-29T17:45:29.680778000Z,-34,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ea:36:2e:8d:83:ee,,0,Successful Authentication to Trusted AP
Dragonblood DoS,996,Authentication,2026-06-29T17:45:29.742047000Z,-60,,78:72:64:ea:b9:14,5a:e1:05:ae:6d:75,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,998,Authentication,2026-06-29T17:45:29.894120000Z,-32,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,5a:e1:05:ae:6d:75,,0,Successful Authentication to Trusted AP
,999,Authentication,2026-06-29T17:45:29.900056000Z,-32,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,5a:e1:05:ae:6d:75,,0,Successful Authentication to Trusted AP
,1000,Authentication,2026-06-29T17:45:29.905837000Z,-31,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,5a:e1:05:ae:6d:75,,0,Successful Authentication to Trusted AP
,1001,Authentication,2026-06-29T17:45:29.911677000Z,-31,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,5a:e1:05:ae:6d:75,,0,Successful Authentication to Trusted AP
Dragonblood DoS,1002,Authentication,2026-06-29T17:45:30.000088000Z,-59,,78:72:64:ea:b9:14,0a:e0:fa:f3:7c:08,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,1003,Authentication,2026-06-29T17:45:30.157866000Z,-27,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,0a:e0:fa:f3:7c:08,,0,Successful Authentication to Trusted AP
,1004,Authentication,2026-06-29T17:45:30.163704000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,0a:e0:fa:f3:7c:08,,0,Successful Authentication to Trusted AP
,1005,Authentication,2026-06-29T17:45:30.169487000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,0a:e0:fa:f3:7c:08,,0,Successful Authentication to Trusted AP
,1006,Authentication,2026-06-29T17:45:30.174957000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,0a:e0:fa:f3:7c:08,,0,Successful Authentication to Trusted AP
