packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,2026-06-27T15:24:34.016098000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
2,2026-06-27T15:24:34.833494000Z,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
3,2026-06-27T15:24:34.835944000Z,QoS Data,149,34,-16,920,2,8,1,0,0,0,0,1,720,0
5,2026-06-27T15:24:34.838568000Z,QoS Data,149,34,-19,920,2,8,0,0,0,0,0,1,720,0
8,2026-06-27T15:24:34.846287000Z,QoS Data,131,34,-20,920,2,8,0,0,0,0,0,1,720,0
10,2026-06-27T15:24:34.980416000Z,QoS Data,128,34,-17,920,2,8,1,0,0,0,0,1,720,0
12,2026-06-27T15:24:34.982975000Z,QoS Data,128,34,-19,920,2,8,0,0,0,0,0,1,720,0
14,2026-06-27T15:24:35.622906000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
15,2026-06-27T15:24:35.654468000Z,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
16,2026-06-27T15:24:35.734592000Z,Data,132,34,-16,920,2,0,0,0,0,0,0,1,0,0
17,2026-06-27T15:24:36.317323000Z,Data,132,34,-16,920,2,0,0,0,0,0,0,1,0,0
18,2026-06-27T15:24:36.471902000Z,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
19,2026-06-27T15:24:37.292929000Z,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
20,2026-06-27T15:24:37.817238000Z,Data,132,34,-15,920,2,0,0,0,0,0,0,1,0,0
21,2026-06-27T15:24:38.110361000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
22,2026-06-27T15:24:38.647030000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
23,2026-06-27T15:24:38.931369000Z,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
24,2026-06-27T15:24:38.953729000Z,Data,378,34,-15,920,2,0,0,0,0,0,0,1,0,0
25,2026-06-27T15:24:39.057636000Z,Data,387,34,-17,920,2,0,0,0,0,0,0,1,0,0
26,2026-06-27T15:24:39.163346000Z,Data,450,34,-16,920,2,0,0,0,0,0,0,1,0,0
27,2026-06-27T15:24:39.267149000Z,Data,442,34,-16,920,2,0,0,0,0,0,0,1,0,0
28,2026-06-27T15:24:39.369695000Z,Data,387,34,-16,920,2,0,0,0,0,0,0,1,0,0
29,2026-06-27T15:24:39.474625000Z,Data,426,34,-16,920,2,0,0,0,0,0,0,1,0,0
30,2026-06-27T15:24:39.579630000Z,Data,458,34,-15,920,2,0,0,0,0,0,0,1,0,0
31,2026-06-27T15:24:39.681689000Z,Data,387,34,-16,920,2,0,0,0,0,0,0,1,0,0
32,2026-06-27T15:24:39.748798000Z,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
33,2026-06-27T15:24:39.787230000Z,Data,446,34,-17,920,2,0,0,0,0,0,0,1,0,0
34,2026-06-27T15:24:39.858406000Z,QoS Data,149,34,-16,920,2,8,1,0,0,0,0,1,720,0
37,2026-06-27T15:24:39.866311000Z,QoS Data,131,34,-18,920,2,8,1,0,0,0,0,1,720,0
40,2026-06-27T15:24:39.891159000Z,Data,440,34,-16,920,2,0,0,0,0,0,0,1,0,0
41,2026-06-27T15:24:39.980311000Z,QoS Data,128,34,-17,920,2,8,1,0,0,0,0,1,720,0
43,2026-06-27T15:24:39.982610000Z,QoS Data,128,34,-19,920,2,8,0,0,0,0,0,1,720,0
45,2026-06-27T15:24:39.994461000Z,Data,387,34,-16,920,2,0,0,0,0,0,0,1,0,0
46,2026-06-27T15:24:40.099518000Z,Data,442,34,-15,920,2,0,0,0,0,0,0,1,0,0
47,2026-06-27T15:24:40.203475000Z,Data,452,34,-16,920,2,0,0,0,0,0,0,1,0,0
48,2026-06-27T15:24:40.569855000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
49,2026-06-27T15:24:41.370428000Z,Data,158,34,-16,920,2,0,0,0,0,0,0,1,0,0
50,2026-06-27T15:24:41.387246000Z,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
51,2026-06-27T15:24:41.671041000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
52,2026-06-27T15:24:41.817366000Z,Data,132,34,-16,920,2,0,0,0,0,0,0,1,0,0
53,2026-06-27T15:24:42.208278000Z,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
54,2026-06-27T15:24:43.025733000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
55,2026-06-27T15:24:43.846747000Z,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
56,2026-06-27T15:24:44.664161000Z,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
57,2026-06-27T15:24:44.695450000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
58,2026-06-27T15:24:44.880327000Z,QoS Data,149,34,-17,920,2,8,1,0,0,0,0,1,720,0
60,2026-06-27T15:24:44.882881000Z,QoS Data,149,34,-19,920,2,8,0,0,0,0,0,1,720,0
62,2026-06-27T15:24:44.888480000Z,QoS Data,131,34,-18,920,2,8,1,0,0,0,0,1,720,0
65,2026-06-27T15:24:44.980609000Z,QoS Data,128,34,-16,920,2,8,1,0,0,0,0,1,720,0
68,2026-06-27T15:24:45.485197000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
69,2026-06-27T15:24:46.302630000Z,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
70,2026-06-27T15:24:47.123646000Z,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
71,2026-06-27T15:24:47.719394000Z,Data,287,34,-15,920,2,0,0,0,0,0,0,1,0,0
72,2026-06-27T15:24:47.941045000Z,S1G Beacon,61,34,-17,920,3,1,,,,,,,0,0
74,2026-06-27T15:24:48.762075000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
76,2026-06-27T15:24:49.902000000Z,QoS Data,148,34,-19,920,2,8,1,0,0,0,0,1,720,0
78,2026-06-27T15:24:49.908887000Z,QoS Data,148,34,-22,920,2,8,0,0,1,0,0,1,720,0
80,2026-06-27T15:24:49.914587000Z,QoS Data,131,34,-19,920,2,8,1,0,0,0,0,1,720,0
82,2026-06-27T15:24:49.917225000Z,QoS Data,131,34,-20,920,2,8,0,0,0,0,0,1,720,0
84,2026-06-27T15:24:49.980403000Z,QoS Data,128,34,-20,920,2,8,1,0,0,0,0,1,720,0
86,2026-06-27T15:24:49.982566000Z,QoS Data,128,34,-19,920,2,8,0,0,0,0,0,1,720,0
88,2026-06-27T15:24:50.400532000Z,S1G Beacon,129,34,-14,920,3,1,,,,,,,0,0
89,2026-06-27T15:24:50.743321000Z,Data,287,34,-15,920,2,0,0,0,0,0,0,1,0,0
90,2026-06-27T15:24:51.217958000Z,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
92,2026-06-27T15:24:52.038980000Z,S1G Beacon,129,34,-14,920,3,1,,,,,,,0,0
93,2026-06-27T15:24:52.856421000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
94,2026-06-27T15:24:53.677452000Z,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
95,2026-06-27T15:24:53.767914000Z,Data,287,34,-17,920,2,0,0,0,0,0,0,1,0,0
96,2026-06-27T15:24:54.494850000Z,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
97,2026-06-27T15:24:54.929319000Z,QoS Data,149,34,-20,920,2,8,1,0,0,0,0,1,720,0
100,2026-06-27T15:24:54.938376000Z,QoS Data,131,34,-33,920,2,8,1,0,0,0,0,1,720,0
103,2026-06-27T15:24:54.981257000Z,QoS Data,128,34,-19,920,2,8,1,0,0,0,0,1,720,0
106,2026-06-27T15:24:55.315881000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
107,2026-06-27T15:24:56.133297000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
108,2026-06-27T15:24:56.791580000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
109,2026-06-27T15:24:56.954326000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
110,2026-06-27T15:24:57.771791000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
111,2026-06-27T15:24:58.592787000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
112,2026-06-27T15:24:59.410195000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
113,2026-06-27T15:24:59.815566000Z,Data,287,34,-15,920,2,0,0,0,0,0,0,1,0,0
114,2026-06-27T15:24:59.954330000Z,Data,378,34,-16,920,2,0,0,0,0,0,0,1,0,0
115,2026-06-27T15:24:59.955609000Z,QoS Data,149,34,-19,920,2,8,1,0,0,0,0,1,720,0
119,2026-06-27T15:24:59.980872000Z,QoS Data,128,34,-20,920,2,8,1,0,0,0,0,1,720,0
121,2026-06-27T15:24:59.987242000Z,QoS Data,128,34,-22,920,2,8,0,0,1,0,0,1,720,0
123,2026-06-27T15:25:00.058206000Z,Data,387,34,-15,920,2,0,0,0,0,0,0,1,0,0
124,2026-06-27T15:25:00.163913000Z,Data,450,34,-16,920,2,0,0,0,0,0,0,1,0,0
125,2026-06-27T15:25:00.231232000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
126,2026-06-27T15:25:00.267809000Z,Data,442,34,-16,920,2,0,0,0,0,0,0,1,0,0
127,2026-06-27T15:25:00.475249000Z,Data,426,34,-16,920,2,0,0,0,0,0,0,1,0,0
128,2026-06-27T15:25:00.580483000Z,Data,458,34,-15,920,2,0,0,0,0,0,0,1,0,0
129,2026-06-27T15:25:00.789559000Z,Data,446,34,-17,920,2,0,0,0,0,0,0,1,0,0
130,2026-06-27T15:25:00.891748000Z,Data,440,34,-15,920,2,0,0,0,0,0,0,1,0,0
131,2026-06-27T15:25:00.994420000Z,Data,387,34,-17,920,2,0,0,0,0,0,0,1,0,0
132,2026-06-27T15:25:01.048642000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
133,2026-06-27T15:25:01.099748000Z,Data,442,34,-16,920,2,0,0,0,0,0,0,1,0,0
134,2026-06-27T15:25:01.204088000Z,Data,452,34,-16,920,2,0,0,0,0,0,0,1,0,0
135,2026-06-27T15:25:01.816394000Z,Data,132,34,-16,920,2,0,0,0,0,0,0,1,0,0
136,2026-06-27T15:25:01.869670000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
137,2026-06-27T15:25:02.687100000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
138,2026-06-27T15:25:02.839682000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
139,2026-06-27T15:25:03.508127000Z,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
140,2026-06-27T15:25:04.325586000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
143,2026-06-27T15:25:04.987140000Z,QoS Data,131,34,-31,920,2,8,1,0,0,0,0,1,720,0
146,2026-06-27T15:25:05.146580000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
149,2026-06-27T15:25:05.863746000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
151,2026-06-27T15:25:06.580368000Z,Data,159,34,-15,920,2,0,0,0,0,0,0,1,0,0
152,2026-06-27T15:25:06.585880000Z,Data,179,34,-17,920,2,0,0,0,0,0,0,1,0,0
153,2026-06-27T15:25:06.607157000Z,Data,239,34,-15,920,2,0,0,0,0,0,0,1,0,0
154,2026-06-27T15:25:06.785014000Z,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
