attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
Dragonblood DoS,4,Authentication,2026-07-06T17:12:38.418603000Z,-69,,78:72:64:ea:b9:14,2e:d3:31:18:84:6d,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,5,Authentication,2026-07-06T17:12:38.516904000Z,-68,,78:72:64:ea:b9:14,e6:57:39:e8:5f:66,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,7,Authentication,2026-07-06T17:12:38.567685000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,2e:d3:31:18:84:6d,,0,Successful Authentication to Trusted AP
,8,Authentication,2026-07-06T17:12:38.573474000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,2e:d3:31:18:84:6d,,0,Successful Authentication to Trusted AP
,9,Authentication,2026-07-06T17:12:38.579357000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,2e:d3:31:18:84:6d,,0,Successful Authentication to Trusted AP
,10,Authentication,2026-07-06T17:12:38.585247000Z,-29,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,2e:d3:31:18:84:6d,,0,Successful Authentication to Trusted AP
Dragonblood DoS,11,Authentication,2026-07-06T17:12:38.647974000Z,-72,,78:72:64:ea:b9:14,02:2a:ad:cb:81:22,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,12,Authentication,2026-07-06T17:12:38.779049000Z,-68,,78:72:64:ea:b9:14,ee:1e:87:7d:89:dd,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,13,Authentication,2026-07-06T17:12:38.791707000Z,-27,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,e6:57:39:e8:5f:66,,0,Successful Authentication to Trusted AP
,14,Authentication,2026-07-06T17:12:38.797545000Z,-29,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,e6:57:39:e8:5f:66,,0,Successful Authentication to Trusted AP
,15,Authentication,2026-07-06T17:12:38.803277000Z,-30,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,e6:57:39:e8:5f:66,,0,Successful Authentication to Trusted AP
Dragonblood DoS,16,Authentication,2026-07-06T17:12:38.910126000Z,-69,,78:72:64:ea:b9:14,fa:c6:3b:a1:9b:b8,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,17,Authentication,2026-07-06T17:12:39.041199000Z,-74,,78:72:64:ea:b9:14,16:41:68:5c:87:7b,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,18,Authentication,2026-07-06T17:12:39.149304000Z,-26,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:2a:ad:cb:81:22,,0,Successful Authentication to Trusted AP
,19,Authentication,2026-07-06T17:12:39.155196000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:2a:ad:cb:81:22,,0,Successful Authentication to Trusted AP
,20,Authentication,2026-07-06T17:12:39.160770000Z,-30,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:2a:ad:cb:81:22,,0,Successful Authentication to Trusted AP
Dragonblood DoS,21,Authentication,2026-07-06T17:12:39.172272000Z,-68,,78:72:64:ea:b9:14,f2:c7:6f:72:50:3b,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,22,Authentication,2026-07-06T17:12:39.303377000Z,-68,,78:72:64:ea:b9:14,ee:9b:62:59:af:26,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,24,Authentication,2026-07-06T17:12:39.365600000Z,-29,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ee:1e:87:7d:89:dd,,0,Successful Authentication to Trusted AP
,25,Authentication,2026-07-06T17:12:39.371389000Z,-29,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ee:1e:87:7d:89:dd,,0,Successful Authentication to Trusted AP
