attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
Dragonblood DoS,1294,Authentication,2026-06-26T14:52:35.988524000Z,-57,,78:72:64:ea:b9:14,1e:ed:12:c5:ad:5c,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1295,Authentication,2026-06-26T14:52:36.054062000Z,-55,,78:72:64:ea:b9:14,1e:ed:12:c5:ad:5c,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1296,Authentication,2026-06-26T14:52:36.086831000Z,-53,,78:72:64:ea:b9:14,02:3b:a5:15:3d:ba,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1297,Authentication,2026-06-26T14:52:36.123453000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,1e:ed:12:c5:ad:5c,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1298,Authentication,2026-06-26T14:52:36.130019000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,1e:ed:12:c5:ad:5c,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1299,Authentication,2026-06-26T14:52:36.136476000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,1e:ed:12:c5:ad:5c,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1300,Authentication,2026-06-26T14:52:36.142951000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,1e:ed:12:c5:ad:5c,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1301,Authentication,2026-06-26T14:52:36.152366000Z,-53,,78:72:64:ea:b9:14,c2:43:04:3a:15:2a,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1302,Authentication,2026-06-26T14:52:36.194355000Z,-55,,78:72:64:ea:b9:14,1e:ed:12:c5:ad:5c,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1303,Authentication,2026-06-26T14:52:36.250673000Z,-52,,78:72:64:ea:b9:14,86:05:59:06:cd:87,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1304,Authentication,2026-06-26T14:52:36.272656000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,1e:ed:12:c5:ad:5c,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1305,Authentication,2026-06-26T14:52:36.279061000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,1e:ed:12:c5:ad:5c,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1306,Authentication,2026-06-26T14:52:36.285832000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,1e:ed:12:c5:ad:5c,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1307,Authentication,2026-06-26T14:52:36.292556000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,1e:ed:12:c5:ad:5c,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1308,Authentication,2026-06-26T14:52:36.316211000Z,-53,,78:72:64:ea:b9:14,02:3b:a5:15:3d:ba,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1309,Authentication,2026-06-26T14:52:36.348978000Z,-53,,78:72:64:ea:b9:14,02:3b:a5:15:3d:ba,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1310,Authentication,2026-06-26T14:52:36.408172000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:3b:a5:15:3d:ba,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1311,Authentication,2026-06-26T14:52:36.413952000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:3b:a5:15:3d:ba,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1312,Authentication,2026-06-26T14:52:36.420411000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:3b:a5:15:3d:ba,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1313,Authentication,2026-06-26T14:52:36.426975000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:3b:a5:15:3d:ba,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1314,Authentication,2026-06-26T14:52:36.479034000Z,-57,,78:72:64:ea:b9:14,c2:43:04:3a:15:2a,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1315,Authentication,2026-06-26T14:52:36.512825000Z,-54,,78:72:64:ea:b9:14,c2:43:04:3a:15:2a,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1316,Authentication,2026-06-26T14:52:36.542592000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,c2:43:04:3a:15:2a,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1317,Authentication,2026-06-26T14:52:36.549262000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,c2:43:04:3a:15:2a,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1318,Authentication,2026-06-26T14:52:36.555930000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,c2:43:04:3a:15:2a,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1319,Authentication,2026-06-26T14:52:36.562336000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,c2:43:04:3a:15:2a,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1320,Authentication,2026-06-26T14:52:36.578360000Z,-54,,78:72:64:ea:b9:14,86:05:59:06:cd:87,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1321,Authentication,2026-06-26T14:52:36.601270000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,1e:ed:12:c5:ad:5c,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1322,Authentication,2026-06-26T14:52:36.606852000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,1e:ed:12:c5:ad:5c,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1323,Authentication,2026-06-26T14:52:36.613175000Z,-53,,78:72:64:ea:b9:14,86:05:59:06:cd:87,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1324,Authentication,2026-06-26T14:52:36.618078000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,1e:ed:12:c5:ad:5c,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1325,Authentication,2026-06-26T14:52:36.624537000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,1e:ed:12:c5:ad:5c,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1327,Authentication,2026-06-26T14:52:36.676667000Z,-54,,78:72:64:ea:b9:14,1e:ed:12:c5:ad:5c,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1328,Authentication,2026-06-26T14:52:36.742206000Z,-54,,78:72:64:ea:b9:14,1e:ed:12:c5:ad:5c,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1329,Authentication,2026-06-26T14:52:36.747157000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,86:05:59:06:cd:87,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1330,Authentication,2026-06-26T14:52:36.753719000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,86:05:59:06:cd:87,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1331,Authentication,2026-06-26T14:52:36.760386000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,86:05:59:06:cd:87,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1332,Authentication,2026-06-26T14:52:36.766898000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,86:05:59:06:cd:87,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1333,Authentication,2026-06-26T14:52:36.774973000Z,-53,,78:72:64:ea:b9:14,86:05:59:06:cd:87,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1334,Authentication,2026-06-26T14:52:36.811179000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:3b:a5:15:3d:ba,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1335,Authentication,2026-06-26T14:52:36.817795000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:3b:a5:15:3d:ba,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1336,Authentication,2026-06-26T14:52:36.824359000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:3b:a5:15:3d:ba,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1337,Authentication,2026-06-26T14:52:36.830923000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:3b:a5:15:3d:ba,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1338,Authentication,2026-06-26T14:52:36.840511000Z,-53,,78:72:64:ea:b9:14,86:05:59:06:cd:87,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1339,Authentication,2026-06-26T14:52:36.880148000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:3b:a5:15:3d:ba,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1340,Authentication,2026-06-26T14:52:36.886867000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:3b:a5:15:3d:ba,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1341,Authentication,2026-06-26T14:52:36.893428000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:3b:a5:15:3d:ba,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1342,Authentication,2026-06-26T14:52:36.899996000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:3b:a5:15:3d:ba,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1343,Authentication,2026-06-26T14:52:36.938814000Z,-53,,78:72:64:ea:b9:14,86:05:59:06:cd:87,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1344,Authentication,2026-06-26T14:52:36.945102000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,c2:43:04:3a:15:2a,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1345,Authentication,2026-06-26T14:52:36.951511000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,c2:43:04:3a:15:2a,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1346,Authentication,2026-06-26T14:52:36.958181000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,c2:43:04:3a:15:2a,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1347,Authentication,2026-06-26T14:52:36.965264000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,c2:43:04:3a:15:2a,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1348,Authentication,2026-06-26T14:52:37.008942000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,c2:43:04:3a:15:2a,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1349,Authentication,2026-06-26T14:52:37.015451000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,c2:43:04:3a:15:2a,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1350,Authentication,2026-06-26T14:52:37.021857000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,c2:43:04:3a:15:2a,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1351,Authentication,2026-06-26T14:52:37.028578000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,c2:43:04:3a:15:2a,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1352,Authentication,2026-06-26T14:52:37.048385000Z,-53,,78:72:64:ea:b9:14,86:05:59:06:cd:87,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1353,Authentication,2026-06-26T14:52:37.078144000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,86:05:59:06:cd:87,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1354,Authentication,2026-06-26T14:52:37.084916000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,86:05:59:06:cd:87,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1355,Authentication,2026-06-26T14:52:37.091586000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,86:05:59:06:cd:87,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1356,Authentication,2026-06-26T14:52:37.098146000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,86:05:59:06:cd:87,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1357,Authentication,2026-06-26T14:52:37.102660000Z,-53,,78:72:64:ea:b9:14,02:3b:a5:15:3d:ba,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1358,Authentication,2026-06-26T14:52:37.151560000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,86:05:59:06:cd:87,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1359,Authentication,2026-06-26T14:52:37.158072000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,86:05:59:06:cd:87,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1360,Authentication,2026-06-26T14:52:37.164531000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,86:05:59:06:cd:87,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1361,Authentication,2026-06-26T14:52:37.172735000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,86:05:59:06:cd:87,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1362,Authentication,2026-06-26T14:52:37.200980000Z,-57,,78:72:64:ea:b9:14,1e:ed:12:c5:ad:5c,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1363,Authentication,2026-06-26T14:52:37.211278000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,1e:ed:12:c5:ad:5c,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1364,Authentication,2026-06-26T14:52:37.217753000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,1e:ed:12:c5:ad:5c,,126,Unsuccessful Authentication (check status code) to Trusted AP
