host_timestamp,local_time,esp32_uptime_us,cpu_used_pct,ram_used_pct,throughput_bps,tcp_disconnects,rssi
1783521449.488899,2026-07-08 16:37:29,1543336367,1.26,18.35,4.8,0,-41
1783521454.4932191,2026-07-08 16:37:34,1548336367,0.93,18.35,4.8,0,-37
1783521459.4995096,2026-07-08 16:37:39,1553336367,1.0,18.35,4.8,0,-41
1783521464.496913,2026-07-08 16:37:44,1558336367,0.99,18.35,4.8,0,-37
1783521469.5006447,2026-07-08 16:37:49,1563336367,1.38,18.35,4.8,0,-40
1783521474.4995313,2026-07-08 16:37:54,1568336367,1.04,18.35,4.8,0,-32
1783521479.5096676,2026-07-08 16:37:59,1573336367,0.97,18.35,4.8,0,-33
1783521484.510345,2026-07-08 16:38:04,1578336367,0.96,18.35,4.8,0,-32
1783521489.5102863,2026-07-08 16:38:09,1583336367,0.99,18.35,4.8,0,-35
1783521494.5074751,2026-07-08 16:38:14,1588336367,1.26,18.35,4.8,0,-35
1783521499.514713,2026-07-08 16:38:19,1593336367,0.99,18.35,4.8,0,-36
1783521504.523178,2026-07-08 16:38:24,1598336367,0.99,18.35,4.8,0,-34
1783521509.5188937,2026-07-08 16:38:29,1603336367,1.03,18.35,4.8,0,-35
1783521514.5229452,2026-07-08 16:38:34,1608336367,1.35,18.35,4.8,0,-35
1783521519.533405,2026-07-08 16:38:39,1613336367,1.0,18.35,4.8,0,-33
1783521524.530889,2026-07-08 16:38:44,1618336367,0.99,18.35,4.8,0,-37
