packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
2,2026-06-27T18:18:22.643002000Z,QoS Data,148,34,-12,920,2,8,1,0,0,0,0,1,720,0
8,2026-06-27T18:18:22.704006000Z,QoS Data,128,34,-13,920,2,8,1,0,0,0,0,1,720,0
11,2026-06-27T18:18:22.718466000Z,Data,243,34,-16,920,2,0,0,0,0,0,0,1,0,0
12,2026-06-27T18:18:22.726236000Z,Data,263,34,-16,920,2,0,0,0,0,0,0,1,0,0
13,2026-06-27T18:18:23.005168000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
14,2026-06-27T18:18:23.718703000Z,Data,243,34,-16,920,2,0,0,0,0,0,0,1,0,0
15,2026-06-27T18:18:23.726467000Z,Data,263,34,-17,920,2,0,0,0,0,0,0,1,0,0
16,2026-06-27T18:18:23.826198000Z,S1G Beacon,129,34,-17,920,3,1,,,,,,,0,0
17,2026-06-27T18:18:24.643641000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
18,2026-06-27T18:18:24.719966000Z,Data,243,34,-16,920,2,0,0,0,0,0,0,1,0,0
19,2026-06-27T18:18:24.727734000Z,Data,263,34,-16,920,2,0,0,0,0,0,0,1,0,0
20,2026-06-27T18:18:25.144113000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
21,2026-06-27T18:18:25.464670000Z,S1G Beacon,129,34,-17,920,3,1,,,,,,,0,0
22,2026-06-27T18:18:25.719349000Z,Data,258,34,-17,920,2,0,0,0,0,0,0,1,0,0
23,2026-06-27T18:18:25.727522000Z,Data,278,34,-16,920,2,0,0,0,0,0,0,1,0,0
24,2026-06-27T18:18:26.282073000Z,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
25,2026-06-27T18:18:26.719149000Z,Data,258,34,-16,920,2,0,0,0,0,0,0,1,0,0
26,2026-06-27T18:18:26.727306000Z,Data,278,34,-17,920,2,0,0,0,0,0,0,1,0,0
27,2026-06-27T18:18:27.103100000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
28,2026-06-27T18:18:27.667125000Z,QoS Data,148,34,-13,920,2,8,1,0,0,0,0,1,720,0
33,2026-06-27T18:18:27.704392000Z,QoS Data,128,34,-13,920,2,8,1,0,0,0,0,1,720,0
36,2026-06-27T18:18:27.719511000Z,Data,243,34,-17,920,2,0,0,0,0,0,0,1,0,0
37,2026-06-27T18:18:27.727282000Z,Data,263,34,-17,920,2,0,0,0,0,0,0,1,0,0
38,2026-06-27T18:18:27.920522000Z,S1G Beacon,61,34,-17,920,3,1,,,,,,,0,0
39,2026-06-27T18:18:28.168248000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
40,2026-06-27T18:18:28.719581000Z,Data,243,34,-17,920,2,0,0,0,0,0,0,1,0,0
41,2026-06-27T18:18:28.727346000Z,Data,263,34,-16,920,2,0,0,0,0,0,0,1,0,0
42,2026-06-27T18:18:28.741550000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
43,2026-06-27T18:18:29.558987000Z,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
44,2026-06-27T18:18:29.720243000Z,Data,312,34,-17,920,2,0,0,0,0,0,0,1,0,0
45,2026-06-27T18:18:29.729855000Z,Data,332,34,-18,920,2,0,0,0,0,0,0,1,0,0
46,2026-06-27T18:18:30.380009000Z,S1G Beacon,129,34,-17,920,3,1,,,,,,,0,0
47,2026-06-27T18:18:31.192313000Z,Data,287,34,-17,920,2,0,0,0,0,0,0,1,0,0
48,2026-06-27T18:18:31.197434000Z,S1G Beacon,61,34,-17,920,3,1,,,,,,,0,0
49,2026-06-27T18:18:32.018455000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
54,2026-06-27T18:18:32.835873000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
55,2026-06-27T18:18:32.954353000Z,QoS Data,128,34,-13,920,2,8,1,0,0,0,0,1,720,0
58,2026-06-27T18:18:33.656927000Z,S1G Beacon,129,34,-17,920,3,1,,,,,,,0,0
59,2026-06-27T18:18:34.216393000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
60,2026-06-27T18:18:34.474328000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
61,2026-06-27T18:18:35.295357000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
62,2026-06-27T18:18:35.699116000Z,Data,378,34,-16,920,2,0,0,0,0,0,0,1,0,0
63,2026-06-27T18:18:35.803087000Z,Data,387,34,-16,920,2,0,0,0,0,0,0,1,0,0
64,2026-06-27T18:18:35.908785000Z,Data,450,34,-17,920,2,0,0,0,0,0,0,1,0,0
65,2026-06-27T18:18:36.012659000Z,Data,442,34,-16,920,2,0,0,0,0,0,0,1,0,0
66,2026-06-27T18:18:36.112774000Z,S1G Beacon,61,34,-17,920,3,1,,,,,,,0,0
67,2026-06-27T18:18:36.123921000Z,Data,387,34,-17,920,2,0,0,0,0,0,0,1,0,0
68,2026-06-27T18:18:36.220165000Z,Data,426,34,-17,920,2,0,0,0,0,0,0,1,0,0
69,2026-06-27T18:18:36.325042000Z,Data,458,34,-16,920,2,0,0,0,0,0,0,1,0,0
70,2026-06-27T18:18:36.427335000Z,Data,387,34,-15,920,2,0,0,0,0,0,0,1,0,0
71,2026-06-27T18:18:36.532833000Z,Data,446,34,-16,920,2,0,0,0,0,0,0,1,0,0
72,2026-06-27T18:18:36.636588000Z,Data,440,34,-16,920,2,0,0,0,0,0,0,1,0,0
73,2026-06-27T18:18:36.739283000Z,Data,387,34,-17,920,2,0,0,0,0,0,0,1,0,0
74,2026-06-27T18:18:36.844661000Z,Data,442,34,-16,920,2,0,0,0,0,0,0,1,0,0
75,2026-06-27T18:18:36.933800000Z,S1G Beacon,129,34,-17,920,3,1,,,,,,,0,0
76,2026-06-27T18:18:36.948956000Z,Data,452,34,-16,920,2,0,0,0,0,0,0,1,0,0
77,2026-06-27T18:18:37.240629000Z,Data,287,34,-17,920,2,0,0,0,0,0,0,1,0,0
78,2026-06-27T18:18:37.715887000Z,QoS Data,149,34,-13,920,2,8,1,0,0,0,0,1,720,0
80,2026-06-27T18:18:37.718228000Z,QoS Data,149,34,-22,920,2,8,0,0,0,0,0,1,720,0
82,2026-06-27T18:18:37.721988000Z,QoS Data,149,34,-22,920,2,8,0,0,1,0,0,1,720,0
86,2026-06-27T18:18:37.751221000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
87,2026-06-27T18:18:37.953949000Z,QoS Data,128,34,-14,920,2,8,1,0,0,0,0,1,720,0
90,2026-06-27T18:18:38.572256000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
91,2026-06-27T18:18:39.389687000Z,S1G Beacon,61,34,-17,920,3,1,,,,,,,0,0
92,2026-06-27T18:18:40.210714000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
93,2026-06-27T18:18:40.264580000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
94,2026-06-27T18:18:41.028133000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
95,2026-06-27T18:18:41.849156000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
96,2026-06-27T18:18:42.666579000Z,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
98,2026-06-27T18:18:42.739908000Z,QoS Data,149,34,-14,920,2,8,1,0,0,0,0,1,720,0
101,2026-06-27T18:18:42.745125000Z,QoS Data,149,34,-20,920,2,8,0,0,1,0,0,1,720,0
103,2026-06-27T18:18:42.752206000Z,RTS,54,34,-17,920,1,11,,,,0,0,0,2416,0
106,2026-06-27T18:18:42.954362000Z,QoS Data,128,34,-13,920,2,8,1,0,0,0,0,1,720,0
109,2026-06-27T18:18:43.288792000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
110,2026-06-27T18:18:43.487602000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
111,2026-06-27T18:18:44.305029000Z,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
112,2026-06-27T18:18:45.126059000Z,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
113,2026-06-27T18:18:45.943481000Z,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
114,2026-06-27T18:18:46.312725000Z,Data,287,34,-15,920,2,0,0,0,0,0,0,1,0,0
115,2026-06-27T18:18:46.764497000Z,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
116,2026-06-27T18:18:47.581927000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
117,2026-06-27T18:18:47.768882000Z,QoS Data,149,34,-12,920,2,8,1,0,0,0,0,1,720,0
119,2026-06-27T18:18:47.771418000Z,QoS Data,149,34,-19,920,2,8,0,0,0,0,0,1,720,0
121,2026-06-27T18:18:47.779434000Z,QoS Data,131,34,-19,920,2,8,0,0,0,0,0,1,720,0
123,2026-06-27T18:18:47.953955000Z,QoS Data,128,34,-12,920,2,8,1,0,0,0,0,1,720,0
125,2026-06-27T18:18:47.956418000Z,QoS Data,128,34,-20,920,2,8,0,0,0,0,0,1,720,0
126,2026-06-27T18:18:48.402955000Z,S1G Beacon,129,34,-14,920,3,1,,,,,,,0,0
127,2026-06-27T18:18:49.220383000Z,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
128,2026-06-27T18:18:49.723876000Z,Data,158,34,-15,920,2,0,0,0,0,0,0,1,0,0
129,2026-06-27T18:18:50.041406000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
130,2026-06-27T18:18:50.858828000Z,S1G Beacon,61,34,-14,920,3,1,,,,,,,0,0
131,2026-06-27T18:18:51.679866000Z,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
132,2026-06-27T18:18:52.360944000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
133,2026-06-27T18:18:52.497284000Z,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
135,2026-06-27T18:18:52.797045000Z,QoS Data,149,34,-20,920,2,8,0,0,0,0,0,1,720,0
138,2026-06-27T18:18:52.804713000Z,QoS Data,131,34,-19,920,2,8,0,0,0,0,0,1,720,0
140,2026-06-27T18:18:52.953969000Z,QoS Data,128,34,-13,920,2,8,1,0,0,0,0,1,720,0
142,2026-06-27T18:18:52.956227000Z,QoS Data,128,34,-19,920,2,8,0,0,0,0,0,1,720,0
144,2026-06-27T18:18:53.318305000Z,S1G Beacon,129,34,-14,920,3,1,,,,,,,0,0
145,2026-06-27T18:18:54.135730000Z,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
146,2026-06-27T18:18:54.956761000Z,S1G Beacon,129,34,-14,920,3,1,,,,,,,0,0
147,2026-06-27T18:18:55.385039000Z,Data,287,34,-14,920,2,0,0,0,0,0,0,1,0,0
148,2026-06-27T18:18:55.774178000Z,S1G Beacon,61,34,-14,920,3,1,,,,,,,0,0
