packet_number,tsf,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,6998245700,Data,287,34,-18,920,2,0,0,0,0,0,0,1,0,0
2,6998522191,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
3,6998549907,Data,378,34,-18,920,2,0,0,0,0,0,0,1,0,0
4,6998653579,Data,387,34,-18,920,2,0,0,0,0,0,0,1,0,0
5,6998757594,Data,450,34,-18,920,2,0,0,0,0,0,0,1,0,0
6,6998861730,Data,442,34,-19,920,2,0,0,0,0,0,0,1,0,0
7,6998965872,Data,387,34,-18,920,2,0,0,0,0,0,0,1,0,0
8,6999069679,Data,426,34,-18,920,2,0,0,0,0,0,0,1,0,0
9,6999277795,Data,387,34,-19,920,2,0,0,0,0,0,0,1,0,0
10,6999341396,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
11,6999381769,Data,446,34,-17,920,2,0,0,0,0,0,0,1,0,0
12,6999485676,Data,440,34,-18,920,2,0,0,0,0,0,0,1,0,0
13,6999589717,Data,387,34,-19,920,2,0,0,0,0,0,0,1,0,0
14,6999693611,Data,442,34,-18,920,2,0,0,0,0,0,0,1,0,0
15,6999797702,Data,452,34,-19,920,2,0,0,0,0,0,0,1,0,0
16,7000160597,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
17,7000895605,QoS Data,150,34,-17,920,2,8,1,0,0,0,0,1,720,0
20,7000904190,QoS Data,131,34,-19,920,2,8,1,0,0,0,0,1,720,0
22,7000906776,QoS Data,131,34,-27,920,2,8,0,0,0,0,0,1,720,0
24,7000979800,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
25,7001159742,QoS Data,128,34,-18,920,2,8,1,0,0,0,0,1,720,0
28,7001165933,QoS Data,128,34,-22,920,2,8,0,0,1,0,0,1,720,0
29,7001169880,QoS Data,128,34,-22,920,2,8,0,0,1,0,0,1,720,0
