packet_number,tsf,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
3,24180008498,Data,287,34,-30,920,2,0,0,0,0,0,0,1,0,0
4,24181179568,S1G Beacon,61,34,-27,920,3,1,,,,,,,0,0
6,24181809283,Data,378,34,-29,920,2,0,0,0,0,0,0,1,0,0
7,24181912459,Data,387,34,-28,920,2,0,0,0,0,0,0,1,0,0
8,24181998770,S1G Beacon,129,34,-28,920,3,1,,,,,,,0,0
9,24182016555,Data,450,34,-28,920,2,0,0,0,0,0,0,1,0,0
10,24182120492,Data,442,34,-29,920,2,0,0,0,0,0,0,1,0,0
11,24182224579,Data,387,34,-27,920,2,0,0,0,0,0,0,1,0,0
12,24182328439,Data,426,34,-28,920,2,0,0,0,0,0,0,1,0,0
13,24182439046,Data,458,34,-29,920,2,0,0,0,0,0,0,1,0,0
14,24182536559,Data,387,34,-29,920,2,0,0,0,0,0,0,1,0,0
15,24182571763,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
16,24182576611,Authentication,166,34,-29,920,0,11,0,0,0,0,0,0,720,0
17,24182582344,Authentication,166,34,-28,920,0,11,0,0,1,0,0,0,720,0
18,24182588024,Authentication,166,34,-28,920,0,11,0,0,1,0,0,0,720,0
19,24182593806,Authentication,166,34,-28,920,0,11,0,0,1,0,0,0,720,0
20,24182633807,Authentication,166,34,-28,920,0,11,0,0,0,0,0,0,720,0
21,24182639745,Authentication,166,34,-28,920,0,11,0,0,1,0,0,0,720,0
22,24182646050,Data,446,34,-28,920,2,0,0,0,0,0,0,1,0,0
23,24182660835,Authentication,166,34,-29,920,0,11,0,0,1,0,0,0,720,0
24,24182666826,Authentication,166,34,-28,920,0,11,0,0,1,0,0,0,720,0
25,24182744518,Data,440,34,-28,920,2,0,0,0,0,0,0,1,0,0
26,24182817975,S1G Beacon,61,34,-27,920,3,1,,,,,,,0,0
27,24182840049,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
28,24182849209,Authentication,166,34,-28,920,0,11,0,0,0,0,0,0,720,0
29,24182855513,Data,387,34,-28,920,2,0,0,0,0,0,0,1,0,0
30,24182865988,Authentication,166,34,-28,920,0,11,0,0,1,0,0,0,720,0
31,24182871928,Authentication,166,34,-28,920,0,11,0,0,1,0,0,0,720,0
32,24182877919,Authentication,166,34,-29,920,0,11,0,0,1,0,0,0,720,0
33,24182918898,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
34,24182925149,Authentication,166,34,-28,920,0,11,0,0,0,0,0,0,720,0
35,24182930985,Authentication,166,34,-27,920,0,11,0,0,1,0,0,0,720,0
36,24182936924,Authentication,166,34,-28,920,0,11,0,0,1,0,0,0,720,0
37,24182942601,Authentication,166,34,-28,920,0,11,0,0,1,0,0,0,720,0
38,24182952439,Data,442,34,-27,920,2,0,0,0,0,0,0,1,0,0
39,24182990749,Deauthentication,64,34,-29,920,0,12,0,0,0,0,0,0,720,0
40,24182993968,Deauthentication,64,34,-26,920,0,12,0,0,1,0,0,0,720,0
41,24182997083,Deauthentication,64,34,-28,920,0,12,0,0,1,0,0,0,720,0
42,24183000301,Deauthentication,64,34,-28,920,0,12,0,0,1,0,0,0,720,0
43,24183017201,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
44,24183029015,Authentication,166,34,-30,920,0,11,0,0,0,0,0,0,720,0
45,24183035317,Data,287,34,-29,920,2,0,0,0,0,0,0,1,0,0
46,24183043106,Authentication,166,34,-28,920,0,11,0,0,1,0,0,0,720,0
47,24183048889,Authentication,166,34,-30,920,0,11,0,0,1,0,0,0,720,0
48,24183054826,Authentication,166,34,-28,920,0,11,0,0,1,0,0,0,720,0
49,24183061131,Data,452,34,-30,920,2,0,0,0,0,0,0,1,0,0
50,24183082737,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
51,24183089038,Authentication,166,34,-29,920,0,11,0,0,0,0,0,0,720,0
52,24183095081,Authentication,166,34,-30,920,0,11,0,0,1,0,0,0,720,0
53,24183100917,Authentication,166,34,-28,920,0,11,0,0,1,0,0,0,720,0
54,24183106962,Authentication,166,34,-29,920,0,11,0,0,1,0,0,0,720,0
55,24183181040,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
56,24183199875,Authentication,166,34,-28,920,0,11,0,0,0,0,0,0,720,0
57,24183205711,Authentication,166,34,-28,920,0,11,0,0,1,0,0,0,720,0
58,24183211545,Authentication,166,34,-29,920,0,11,0,0,1,0,0,0,720,0
59,24183217589,Authentication,166,34,-28,920,0,11,0,0,1,0,0,0,720,0
60,24183265006,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
61,24183287583,QoS Data,149,34,-20,920,2,8,1,0,0,0,0,1,720,0
63,24183290438,QoS Data,149,34,-35,920,2,8,0,0,0,0,0,1,720,0
65,24183298833,QoS Data,131,34,-29,920,2,8,1,0,0,0,0,1,720,0
67,24183301315,QoS Data,131,34,-29,920,2,8,0,0,0,0,0,1,720,0
69,24183340320,Authentication,166,34,-29,920,0,11,0,0,0,0,0,0,720,0
70,24183344879,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
71,24183349516,Authentication,166,34,-29,920,0,11,0,0,1,0,0,0,720,0
72,24183361448,Authentication,166,34,-26,920,0,11,0,0,1,0,0,0,720,0
73,24183443182,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
74,24183448038,Authentication,166,34,-28,920,0,11,0,0,0,0,0,0,720,0
75,24183453926,Authentication,166,34,-29,920,0,11,0,0,1,0,0,0,720,0
76,24183459864,Authentication,166,34,-29,920,0,11,0,0,1,0,0,0,720,0
77,24183465594,Authentication,166,34,-29,920,0,11,0,0,1,0,0,0,720,0
78,24183507101,Authentication,166,34,-28,920,0,11,0,0,0,0,0,0,720,0
79,24183513198,Authentication,166,34,-28,920,0,11,0,0,1,0,0,0,720,0
80,24183519139,Authentication,166,34,-29,920,0,11,0,0,1,0,0,0,720,0
