attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
Dragonblood DoS,15,Authentication,2026-07-06T17:26:43.872339000Z,-66,,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,16,Authentication,2026-07-06T17:26:43.877191000Z,-29,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
,17,Authentication,2026-07-06T17:26:43.882929000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
,18,Authentication,2026-07-06T17:26:43.888603000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
,19,Authentication,2026-07-06T17:26:43.894388000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
,20,Authentication,2026-07-06T17:26:43.934387000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
,21,Authentication,2026-07-06T17:26:43.940325000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
,23,Authentication,2026-07-06T17:26:43.961415000Z,-29,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
,24,Authentication,2026-07-06T17:26:43.967407000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
Dragonblood DoS,27,Authentication,2026-07-06T17:26:44.140632000Z,-66,,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,28,Authentication,2026-07-06T17:26:44.149795000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
,30,Authentication,2026-07-06T17:26:44.166571000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
,31,Authentication,2026-07-06T17:26:44.172516000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
,32,Authentication,2026-07-06T17:26:44.178505000Z,-29,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
Dragonblood DoS,33,Authentication,2026-07-06T17:26:44.219482000Z,-66,,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,34,Authentication,2026-07-06T17:26:44.225736000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
,35,Authentication,2026-07-06T17:26:44.231575000Z,-27,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
,36,Authentication,2026-07-06T17:26:44.237513000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
,37,Authentication,2026-07-06T17:26:44.243191000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
,39,Deauthentication,2026-07-06T17:26:44.288610000Z,-29,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,d2:e6:21:78:a1:d8,2,,Legitimate Deauthentication frame not sent by attacker
,40,Deauthentication,2026-07-06T17:26:44.291832000Z,-26,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,d2:e6:21:78:a1:d8,2,,Legitimate Deauthentication frame not sent by attacker
,41,Deauthentication,2026-07-06T17:26:44.294946000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,d2:e6:21:78:a1:d8,2,,Legitimate Deauthentication frame not sent by attacker
,42,Deauthentication,2026-07-06T17:26:44.298163000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,d2:e6:21:78:a1:d8,2,,Legitimate Deauthentication frame not sent by attacker
Dragonblood DoS,43,Authentication,2026-07-06T17:26:44.317788000Z,-66,,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,44,Authentication,2026-07-06T17:26:44.329609000Z,-30,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
,46,Authentication,2026-07-06T17:26:44.343694000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
,47,Authentication,2026-07-06T17:26:44.349478000Z,-30,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
,48,Authentication,2026-07-06T17:26:44.355416000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
Dragonblood DoS,50,Authentication,2026-07-06T17:26:44.383324000Z,-66,,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,51,Authentication,2026-07-06T17:26:44.389628000Z,-29,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
,52,Authentication,2026-07-06T17:26:44.395675000Z,-30,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
,53,Authentication,2026-07-06T17:26:44.401511000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
,54,Authentication,2026-07-06T17:26:44.407556000Z,-29,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
Dragonblood DoS,55,Authentication,2026-07-06T17:26:44.481633000Z,-65,,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,56,Authentication,2026-07-06T17:26:44.500467000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:3f:fc:dd:b5:97,,0,Successful Authentication to Trusted AP
