packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
33,2026-07-07T15:04:24.081784000Z,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
35,2026-07-07T15:04:24.744997000Z,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
36,2026-07-07T15:04:24.902803000Z,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
37,2026-07-07T15:04:25.348064000Z,QoS Data,132,34,-1,920,2,8,1,0,0,0,0,0,720,0
40,2026-07-07T15:04:25.357379000Z,QoS Data,115,34,0,920,2,8,1,0,0,0,0,0,720,0
43,2026-07-07T15:04:25.420874000Z,QoS Data,112,34,-2,920,2,8,1,0,0,0,0,0,720,0
46,2026-07-07T15:04:25.566014000Z,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
47,2026-07-07T15:04:25.720226000Z,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
48,2026-07-07T15:04:26.383436000Z,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,0
49,2026-07-07T15:04:26.541280000Z,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
50,2026-07-07T15:04:27.204467000Z,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
52,2026-07-07T15:04:27.358671000Z,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
54,2026-07-07T15:04:28.021890000Z,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,0
55,2026-07-07T15:04:28.179701000Z,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
56,2026-07-07T15:04:28.842920000Z,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,0
57,2026-07-07T15:04:29.660339000Z,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,0
58,2026-07-07T15:04:29.818149000Z,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
60,2026-07-07T15:04:30.382908000Z,RTS,54,34,0,920,1,11,,,,0,0,0,2480,0
62,2026-07-07T15:04:30.387624000Z,RTS,54,34,0,920,1,11,,,,0,0,0,2480,0
64,2026-07-07T15:04:30.392547000Z,RTS,54,34,0,920,1,11,,,,0,0,0,2520,0
66,2026-07-07T15:04:30.396991000Z,RTS,54,34,0,920,1,11,,,,0,0,0,2520,0
70,2026-07-07T15:04:30.409081000Z,QoS Data,115,34,0,920,2,8,1,0,0,0,0,0,720,0
73,2026-07-07T15:04:30.420960000Z,QoS Data,112,34,-1,920,2,8,1,0,0,0,0,0,720,0
76,2026-07-07T15:04:30.481363000Z,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
77,2026-07-07T15:04:30.635565000Z,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
78,2026-07-07T15:04:31.298783000Z,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
79,2026-07-07T15:04:31.456598000Z,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
80,2026-07-07T15:04:32.119819000Z,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,0
83,2026-07-07T15:04:32.283160000Z,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
90,2026-07-07T15:04:32.937233000Z,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,0
92,2026-07-07T15:04:33.095047000Z,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
98,2026-07-07T15:04:33.758275000Z,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
99,2026-07-07T15:04:33.912472000Z,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
100,2026-07-07T15:04:34.575687000Z,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,0
101,2026-07-07T15:04:34.733490000Z,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
103,2026-07-07T15:04:35.396717000Z,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,0
104,2026-07-07T15:04:35.418111000Z,QoS Data,132,34,-3,920,2,8,1,0,0,0,0,0,720,0
105,2026-07-07T15:04:35.420879000Z,QoS Data,132,34,-3,920,2,8,1,0,1,0,0,0,720,0
106,2026-07-07T15:04:35.425396000Z,RTS,54,34,0,920,1,11,,,,0,0,0,2480,0
108,2026-07-07T15:04:35.431099000Z,RTS,54,34,0,920,1,11,,,,0,0,0,2480,0
110,2026-07-07T15:04:35.435866000Z,RTS,54,34,0,920,1,11,,,,0,0,0,2520,0
112,2026-07-07T15:04:35.441415000Z,RTS,54,34,0,920,1,11,,,,0,0,0,2520,0
114,2026-07-07T15:04:35.446002000Z,RTS,54,34,0,920,1,11,,,,0,0,0,2640,0
116,2026-07-07T15:04:35.451921000Z,RTS,54,34,0,920,1,11,,,,0,0,0,2640,0
118,2026-07-07T15:04:35.550906000Z,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
119,2026-07-07T15:04:35.560587000Z,QoS Null,64,34,0,920,2,12,1,0,0,0,0,0,720,0
121,2026-07-07T15:04:36.214143000Z,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,0
123,2026-07-07T15:04:36.670521000Z,QoS Data,132,34,-1,920,2,8,1,0,0,0,0,0,720,0
126,2026-07-07T15:04:36.790269000Z,QoS Data,115,34,0,920,2,8,1,0,0,0,0,0,720,0
129,2026-07-07T15:04:36.920518000Z,QoS Data,112,34,-1,920,2,8,1,0,0,0,0,0,720,0
132,2026-07-07T15:04:37.035166000Z,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
133,2026-07-07T15:04:37.189359000Z,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
135,2026-07-07T15:04:37.852584000Z,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,0
136,2026-07-07T15:04:38.673616000Z,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
137,2026-07-07T15:04:38.827815000Z,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
141,2026-07-07T15:04:39.491036000Z,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
142,2026-07-07T15:04:39.648842000Z,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
143,2026-07-07T15:04:40.312068000Z,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
144,2026-07-07T15:04:40.466256000Z,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
146,2026-07-07T15:04:41.129507000Z,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,0
147,2026-07-07T15:04:41.287289000Z,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
148,2026-07-07T15:04:41.800175000Z,QoS Data,132,34,-2,920,2,8,1,0,1,0,0,0,720,0
151,2026-07-07T15:04:41.809778000Z,QoS Data,115,34,0,920,2,8,1,0,0,0,0,0,720,0
154,2026-07-07T15:04:41.924154000Z,QoS Data,112,34,0,920,2,8,1,0,1,0,0,0,720,0
155,2026-07-07T15:04:41.929010000Z,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
157,2026-07-07T15:04:41.930669000Z,QoS Data,112,34,-1,920,2,8,1,0,1,0,0,0,720,0
160,2026-07-07T15:04:41.950530000Z,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,0
161,2026-07-07T15:04:42.104715000Z,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
163,2026-07-07T15:04:42.767948000Z,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
164,2026-07-07T15:04:42.925735000Z,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
165,2026-07-07T15:04:43.588986000Z,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
166,2026-07-07T15:04:43.743158000Z,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
167,2026-07-07T15:04:44.406401000Z,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,0
168,2026-07-07T15:04:44.564184000Z,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
169,2026-07-07T15:04:45.227427000Z,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
170,2026-07-07T15:04:45.381604000Z,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
172,2026-07-07T15:04:46.044849000Z,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,0
173,2026-07-07T15:04:46.830082000Z,QoS Data,132,34,-3,920,2,8,1,0,1,0,0,0,720,0
176,2026-07-07T15:04:46.839218000Z,QoS Data,115,34,0,920,2,8,1,0,0,0,0,0,720,0
179,2026-07-07T15:04:46.865869000Z,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
180,2026-07-07T15:04:46.920432000Z,QoS Data,112,34,-1,920,2,8,1,0,0,0,0,0,720,0
183,2026-07-07T15:04:47.020053000Z,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
184,2026-07-07T15:04:47.683300000Z,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,0
185,2026-07-07T15:04:47.841085000Z,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
186,2026-07-07T15:04:48.504333000Z,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
188,2026-07-07T15:04:48.658505000Z,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
189,2026-07-07T15:04:49.321743000Z,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
190,2026-07-07T15:04:49.479543000Z,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
191,2026-07-07T15:04:50.142768000Z,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
192,2026-07-07T15:04:50.296943000Z,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
194,2026-07-07T15:04:50.960195000Z,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
195,2026-07-07T15:04:51.117978000Z,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
196,2026-07-07T15:04:51.781234000Z,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
197,2026-07-07T15:04:51.850230000Z,QoS Data,132,34,-4,920,2,8,1,0,1,0,0,0,720,0
200,2026-07-07T15:04:51.859426000Z,QoS Data,115,34,0,920,2,8,1,0,0,0,0,0,720,0
203,2026-07-07T15:04:51.920535000Z,QoS Data,112,34,-1,920,2,8,1,0,0,0,0,0,720,0
206,2026-07-07T15:04:51.935390000Z,S1G Beacon,61,34,-32,920,3,1,,,,,,,0,1
207,2026-07-07T15:04:52.598647000Z,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
208,2026-07-07T15:04:52.756420000Z,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
212,2026-07-07T15:04:53.419667000Z,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
214,2026-07-07T15:04:53.573843000Z,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
222,2026-07-07T15:04:54.237086000Z,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
224,2026-07-07T15:04:54.394867000Z,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
227,2026-07-07T15:04:55.058121000Z,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
228,2026-07-07T15:04:55.212287000Z,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
229,2026-07-07T15:04:55.875549000Z,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,0
230,2026-07-07T15:04:56.033313000Z,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
231,2026-07-07T15:04:56.696573000Z,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
232,2026-07-07T15:04:56.850733000Z,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
233,2026-07-07T15:04:56.867635000Z,QoS Data,132,34,-4,920,2,8,1,0,0,0,0,0,720,0
234,2026-07-07T15:04:56.870517000Z,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
236,2026-07-07T15:04:56.872216000Z,QoS Data,132,34,-6,920,2,8,1,0,1,0,0,0,720,0
239,2026-07-07T15:04:56.881673000Z,QoS Data,115,34,0,920,2,8,1,0,0,0,0,0,720,0
242,2026-07-07T15:04:56.920836000Z,QoS Data,112,34,-5,920,2,8,1,0,0,0,0,0,720,0
243,2026-07-07T15:04:56.923708000Z,QoS Data,112,34,-5,920,2,8,1,0,1,0,0,0,720,0
244,2026-07-07T15:04:56.928936000Z,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
246,2026-07-07T15:04:56.933841000Z,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
248,2026-07-07T15:04:56.935497000Z,QoS Data,112,34,-4,920,2,8,1,0,1,0,0,0,720,0
251,2026-07-07T15:04:57.513995000Z,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
253,2026-07-07T15:04:57.671761000Z,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
254,2026-07-07T15:04:58.335025000Z,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
255,2026-07-07T15:04:58.489188000Z,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
257,2026-07-07T15:04:59.152439000Z,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,0
258,2026-07-07T15:04:59.310214000Z,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
259,2026-07-07T15:04:59.973481000Z,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
260,2026-07-07T15:05:00.127651000Z,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
262,2026-07-07T15:05:00.790887000Z,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
263,2026-07-07T15:05:00.948686000Z,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
264,2026-07-07T15:05:01.611918000Z,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
265,2026-07-07T15:05:01.766082000Z,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
266,2026-07-07T15:05:01.888026000Z,QoS Data,132,34,-1,920,2,8,1,0,0,0,0,0,720,0
269,2026-07-07T15:05:01.897422000Z,QoS Data,115,34,0,920,2,8,1,0,0,0,0,0,720,0
272,2026-07-07T15:05:01.924583000Z,QoS Data,112,34,-2,920,2,8,1,0,1,0,0,0,720,0
275,2026-07-07T15:05:02.429345000Z,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
276,2026-07-07T15:05:02.587107000Z,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
277,2026-07-07T15:05:03.250372000Z,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
278,2026-07-07T15:05:03.404528000Z,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
280,2026-07-07T15:05:04.067796000Z,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
282,2026-07-07T15:05:04.225811000Z,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
283,2026-07-07T15:05:04.888924000Z,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
284,2026-07-07T15:05:05.042979000Z,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
285,2026-07-07T15:05:05.706242000Z,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
286,2026-07-07T15:05:05.864002000Z,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
287,2026-07-07T15:05:06.527272000Z,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
289,2026-07-07T15:05:06.681424000Z,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
291,2026-07-07T15:05:06.908103000Z,QoS Data,132,34,-1,920,2,8,1,0,0,0,0,0,720,0
294,2026-07-07T15:05:06.917369000Z,QoS Data,115,34,0,920,2,8,1,0,0,0,0,0,720,0
297,2026-07-07T15:05:07.170679000Z,QoS Data,112,34,-1,920,2,8,1,0,0,0,0,0,720,0
300,2026-07-07T15:05:07.344689000Z,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
301,2026-07-07T15:05:07.502448000Z,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
302,2026-07-07T15:05:08.165716000Z,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
303,2026-07-07T15:05:08.319872000Z,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
304,2026-07-07T15:05:08.983162000Z,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
306,2026-07-07T15:05:09.140908000Z,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
308,2026-07-07T15:05:09.804164000Z,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
309,2026-07-07T15:05:09.958327000Z,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
310,2026-07-07T15:05:10.621591000Z,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
311,2026-07-07T15:05:10.779351000Z,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
312,2026-07-07T15:05:11.442643000Z,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
313,2026-07-07T15:05:11.596771000Z,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
316,2026-07-07T15:05:11.955604000Z,QoS Data,115,34,0,920,2,8,1,0,0,0,0,0,720,0
321,2026-07-07T15:05:12.260037000Z,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
322,2026-07-07T15:05:12.417801000Z,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
324,2026-07-07T15:05:13.081069000Z,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
325,2026-07-07T15:05:13.235217000Z,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
326,2026-07-07T15:05:13.898497000Z,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
327,2026-07-07T15:05:14.056240000Z,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
335,2026-07-07T15:05:14.719518000Z,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
338,2026-07-07T15:05:14.873665000Z,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
345,2026-07-07T15:05:15.536937000Z,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
346,2026-07-07T15:05:15.694691000Z,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
348,2026-07-07T15:05:16.357965000Z,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
349,2026-07-07T15:05:16.512113000Z,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
350,2026-07-07T15:05:16.968153000Z,QoS Data,132,34,-2,920,2,8,1,0,0,0,0,0,720,0
353,2026-07-07T15:05:16.977239000Z,QoS Data,115,34,0,920,2,8,1,0,0,0,0,0,720,0
356,2026-07-07T15:05:17.170933000Z,QoS Data,112,34,-4,920,2,8,1,0,0,0,0,0,720,0
358,2026-07-07T15:05:17.175384000Z,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
360,2026-07-07T15:05:17.333136000Z,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
361,2026-07-07T15:05:17.996425000Z,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
362,2026-07-07T15:05:18.150560000Z,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
364,2026-07-07T15:05:18.813836000Z,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
365,2026-07-07T15:05:18.971590000Z,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
366,2026-07-07T15:05:19.634870000Z,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
367,2026-07-07T15:05:19.789013000Z,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
369,2026-07-07T15:05:20.452290000Z,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
370,2026-07-07T15:05:20.610041000Z,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
371,2026-07-07T15:05:21.273320000Z,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
372,2026-07-07T15:05:21.427457000Z,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
375,2026-07-07T15:05:21.989307000Z,QoS Data,132,34,-1,920,2,8,1,0,0,0,0,0,720,0
376,2026-07-07T15:05:21.991978000Z,QoS Data,132,34,-3,920,2,8,1,0,1,0,0,0,720,0
379,2026-07-07T15:05:22.001560000Z,QoS Data,115,34,0,920,2,8,1,0,0,0,0,0,720,0
382,2026-07-07T15:05:22.090738000Z,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
383,2026-07-07T15:05:22.171009000Z,QoS Data,112,34,-1,920,2,8,1,0,0,0,0,0,720,0
386,2026-07-07T15:05:22.248481000Z,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
387,2026-07-07T15:05:22.911770000Z,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
388,2026-07-07T15:05:23.065906000Z,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
390,2026-07-07T15:05:23.729198000Z,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
391,2026-07-07T15:05:23.886925000Z,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
392,2026-07-07T15:05:24.550217000Z,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
393,2026-07-07T15:05:24.704354000Z,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
395,2026-07-07T15:05:25.367638000Z,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,0
396,2026-07-07T15:05:25.525378000Z,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
397,2026-07-07T15:05:26.188667000Z,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
398,2026-07-07T15:05:26.342801000Z,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
399,2026-07-07T15:05:27.006098000Z,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
400,2026-07-07T15:05:27.018128000Z,QoS Data,132,34,-3,920,2,8,1,0,0,0,0,0,720,0
403,2026-07-07T15:05:27.027473000Z,QoS Data,115,34,0,920,2,8,1,0,0,0,0,0,720,0
405,2026-07-07T15:05:27.163826000Z,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
406,2026-07-07T15:05:27.170982000Z,QoS Data,112,34,-3,920,2,8,1,0,0,0,0,0,720,0
409,2026-07-07T15:05:27.827123000Z,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
411,2026-07-07T15:05:27.981248000Z,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
412,2026-07-07T15:05:28.644540000Z,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
413,2026-07-07T15:05:28.802275000Z,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
414,2026-07-07T15:05:29.465572000Z,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
415,2026-07-07T15:05:29.619700000Z,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
417,2026-07-07T15:05:30.282993000Z,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
418,2026-07-07T15:05:30.440731000Z,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
420,2026-07-07T15:05:31.104019000Z,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
421,2026-07-07T15:05:31.258138000Z,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
422,2026-07-07T15:05:31.921440000Z,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
423,2026-07-07T15:05:32.038336000Z,QoS Data,133,34,-1,920,2,8,1,0,0,0,0,0,720,0
426,2026-07-07T15:05:32.047870000Z,QoS Data,115,34,0,920,2,8,1,0,0,0,0,0,720,0
429,2026-07-07T15:05:32.079174000Z,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
430,2026-07-07T15:05:32.171488000Z,QoS Data,112,34,-2,920,2,8,1,0,0,0,0,0,720,0
433,2026-07-07T15:05:32.742464000Z,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
434,2026-07-07T15:05:32.896591000Z,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
435,2026-07-07T15:05:33.559901000Z,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
436,2026-07-07T15:05:33.717623000Z,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
438,2026-07-07T15:05:34.380923000Z,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
439,2026-07-07T15:05:34.535040000Z,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
441,2026-07-07T15:05:35.198339000Z,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
443,2026-07-07T15:05:35.356063000Z,S1G Beacon,129,34,-8,920,3,1,,,,,,,0,1
451,2026-07-07T15:05:36.019371000Z,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
453,2026-07-07T15:05:36.173490000Z,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
457,2026-07-07T15:05:36.836789000Z,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
459,2026-07-07T15:05:36.994514000Z,S1G Beacon,129,34,-7,920,3,1,,,,,,,0,1
460,2026-07-07T15:05:37.058164000Z,QoS Data,132,34,-2,920,2,8,1,0,0,0,0,0,720,0
463,2026-07-07T15:05:37.067405000Z,QoS Data,115,34,0,920,2,8,1,0,0,0,0,0,720,0
468,2026-07-07T15:05:37.657822000Z,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
469,2026-07-07T15:05:37.811936000Z,S1G Beacon,61,34,-7,920,3,1,,,,,,,0,1
470,2026-07-07T15:05:38.475240000Z,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
471,2026-07-07T15:05:38.632963000Z,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
472,2026-07-07T15:05:39.296270000Z,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
