attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
,1,S1G Beacon,2026-07-07T15:04:18.349069000Z,-8,H7608,,9c:04:b6:46:07:34,,,,
,2,S1G Beacon,2026-07-07T15:04:19.012220000Z,-65,H7608,,78:72:64:ea:b9:14,,,,
,3,S1G Beacon,2026-07-07T15:04:19.166437000Z,-9,,,9c:04:b6:46:07:34,,,,
,4,S1G Beacon,2026-07-07T15:04:19.829637000Z,-64,,,78:72:64:ea:b9:14,,,,
,5,S1G Beacon,2026-07-07T15:04:19.987464000Z,-7,H7608,,9c:04:b6:46:07:34,,,,
,21,S1G Beacon,2026-07-07T15:04:20.650662000Z,-64,H7608,,78:72:64:ea:b9:14,,,,
,22,S1G Beacon,2026-07-07T15:04:20.804877000Z,-8,,,9c:04:b6:46:07:34,,,,
,24,S1G Beacon,2026-07-07T15:04:21.468093000Z,-63,,,78:72:64:ea:b9:14,,,,
,25,S1G Beacon,2026-07-07T15:04:21.625911000Z,-9,H7608,,9c:04:b6:46:07:34,,,,
,26,S1G Beacon,2026-07-07T15:04:22.289119000Z,-63,H7608,,78:72:64:ea:b9:14,,,,
,27,S1G Beacon,2026-07-07T15:04:22.443332000Z,-9,,,9c:04:b6:46:07:34,,,,
,28,S1G Beacon,2026-07-07T15:04:23.106537000Z,-64,,,78:72:64:ea:b9:14,,,,
,29,S1G Beacon,2026-07-07T15:04:23.264354000Z,-9,H7608,,9c:04:b6:46:07:34,,,,
,32,S1G Beacon,2026-07-07T15:04:23.927563000Z,-63,H7608,,78:72:64:ea:b9:14,,,,
,33,S1G Beacon,2026-07-07T15:04:24.081784000Z,-9,,,9c:04:b6:46:07:34,,,,
,35,S1G Beacon,2026-07-07T15:04:24.744997000Z,-64,,,78:72:64:ea:b9:14,,,,
,36,S1G Beacon,2026-07-07T15:04:24.902803000Z,-8,H7608,,9c:04:b6:46:07:34,,,,
,46,S1G Beacon,2026-07-07T15:04:25.566014000Z,-63,H7608,,78:72:64:ea:b9:14,,,,
,47,S1G Beacon,2026-07-07T15:04:25.720226000Z,-8,,,9c:04:b6:46:07:34,,,,
,48,S1G Beacon,2026-07-07T15:04:26.383436000Z,-63,,,78:72:64:ea:b9:14,,,,
,49,S1G Beacon,2026-07-07T15:04:26.541280000Z,-7,H7608,,9c:04:b6:46:07:34,,,,
,50,S1G Beacon,2026-07-07T15:04:27.204467000Z,-63,H7608,,78:72:64:ea:b9:14,,,,
,52,S1G Beacon,2026-07-07T15:04:27.358671000Z,-9,,,9c:04:b6:46:07:34,,,,
,54,S1G Beacon,2026-07-07T15:04:28.021890000Z,-63,,,78:72:64:ea:b9:14,,,,
,55,S1G Beacon,2026-07-07T15:04:28.179701000Z,-8,H7608,,9c:04:b6:46:07:34,,,,
,56,S1G Beacon,2026-07-07T15:04:28.842920000Z,-62,H7608,,78:72:64:ea:b9:14,,,,
,57,S1G Beacon,2026-07-07T15:04:29.660339000Z,-63,,,78:72:64:ea:b9:14,,,,
,58,S1G Beacon,2026-07-07T15:04:29.818149000Z,-7,H7608,,9c:04:b6:46:07:34,,,,
,76,S1G Beacon,2026-07-07T15:04:30.481363000Z,-63,H7608,,78:72:64:ea:b9:14,,,,
,77,S1G Beacon,2026-07-07T15:04:30.635565000Z,-8,,,9c:04:b6:46:07:34,,,,
,78,S1G Beacon,2026-07-07T15:04:31.298783000Z,-64,,,78:72:64:ea:b9:14,,,,
,79,S1G Beacon,2026-07-07T15:04:31.456598000Z,-9,H7608,,9c:04:b6:46:07:34,,,,
,80,S1G Beacon,2026-07-07T15:04:32.119819000Z,-62,H7608,,78:72:64:ea:b9:14,,,,
,83,S1G Beacon,2026-07-07T15:04:32.283160000Z,-8,,,9c:04:b6:46:07:34,,,,
,90,S1G Beacon,2026-07-07T15:04:32.937233000Z,-62,,,78:72:64:ea:b9:14,,,,
,92,S1G Beacon,2026-07-07T15:04:33.095047000Z,-7,H7608,,9c:04:b6:46:07:34,,,,
,98,S1G Beacon,2026-07-07T15:04:33.758275000Z,-65,H7608,,78:72:64:ea:b9:14,,,,
,99,S1G Beacon,2026-07-07T15:04:33.912472000Z,-7,,,9c:04:b6:46:07:34,,,,
,100,S1G Beacon,2026-07-07T15:04:34.575687000Z,-62,,,78:72:64:ea:b9:14,,,,
,101,S1G Beacon,2026-07-07T15:04:34.733490000Z,-9,H7608,,9c:04:b6:46:07:34,,,,
,103,S1G Beacon,2026-07-07T15:04:35.396717000Z,-62,H7608,,78:72:64:ea:b9:14,,,,
,118,S1G Beacon,2026-07-07T15:04:35.550906000Z,-7,,,9c:04:b6:46:07:34,,,,
,121,S1G Beacon,2026-07-07T15:04:36.214143000Z,-63,,,78:72:64:ea:b9:14,,,,
,132,S1G Beacon,2026-07-07T15:04:37.035166000Z,-63,H7608,,78:72:64:ea:b9:14,,,,
