attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
Dragonblood DoS,1144,Authentication,2026-06-26T10:10:33.907122000Z,-61,,78:72:64:ea:b9:14,fa:31:cd:97:5b:46,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1145,Authentication,2026-06-26T10:10:33.939877000Z,-61,,78:72:64:ea:b9:14,fa:31:cd:97:5b:46,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1146,Authentication,2026-06-26T10:10:33.983422000Z,-22,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,fa:31:cd:97:5b:46,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1147,Authentication,2026-06-26T10:10:33.990130000Z,-22,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,fa:31:cd:97:5b:46,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1148,Authentication,2026-06-26T10:10:33.996696000Z,-22,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,fa:31:cd:97:5b:46,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1149,Authentication,2026-06-26T10:10:34.038180000Z,-61,,78:72:64:ea:b9:14,fa:31:cd:97:5b:46,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1150,Authentication,2026-06-26T10:10:34.047242000Z,-23,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,fa:31:cd:97:5b:46,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1151,Authentication,2026-06-26T10:10:34.053754000Z,-22,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,fa:31:cd:97:5b:46,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1152,Authentication,2026-06-26T10:10:34.060524000Z,-23,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,fa:31:cd:97:5b:46,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1153,Authentication,2026-06-26T10:10:34.066982000Z,-22,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,fa:31:cd:97:5b:46,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1154,Authentication,2026-06-26T10:10:34.103746000Z,-60,,78:72:64:ea:b9:14,fa:31:cd:97:5b:46,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
