packet_number,tsf,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,2524916747,Data,287,34,-18,920,2,0,0,0,0,0,0,1,0,0
2,2525100253,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
4,2525919457,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
5,2526725251,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
6,2526738661,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
7,2526790787,Authentication,166,34,-60,920,0,11,0,0,0,0,0,0,0,0
8,2526823555,Authentication,166,34,-60,920,0,11,0,0,0,0,0,0,0,0
9,2526856322,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
10,2526877964,Authentication,166,34,-19,920,0,11,0,0,0,0,0,0,720,0
11,2526884007,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
12,2526889090,Authentication,166,34,-61,920,0,11,0,0,0,0,0,0,0,0
13,2526894246,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
14,2526899925,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
15,2526921857,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
16,2526954626,Authentication,166,34,-61,920,0,11,0,0,0,0,0,0,0,0
17,2526987393,Authentication,166,34,-60,920,0,11,0,0,0,0,0,0,0,0
18,2527020161,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
19,2527052928,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
20,2527085696,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
21,2527118464,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
22,2527141200,Authentication,166,34,-18,920,0,11,0,0,0,0,0,0,720,0
23,2527147244,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
24,2527152977,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
25,2527158657,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
26,2527212277,QoS Data,149,34,-18,920,2,8,1,0,0,0,0,1,720,0
28,2527216250,QoS Data,149,34,-26,920,2,8,0,0,0,0,0,1,720,0
