packet_number,tsf,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,3587607622,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
2,3588426825,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
4,3589164861,QoS Data,149,34,-20,920,2,8,1,0,0,0,0,1,720,0
9,3589246030,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
10,3589368309,Data,287,34,-20,920,2,0,0,0,0,0,0,1,0,0
11,3589388317,QoS Data,128,34,-19,920,2,8,1,0,0,0,0,1,720,0
14,3590065440,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
15,3590126242,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
16,3590191777,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
17,3590209052,Authentication,166,34,-18,920,0,11,0,0,0,0,0,0,720,0
18,3590215044,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
19,3590221033,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
20,3590226867,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
21,3590249118,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
22,3590290081,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
23,3590355617,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
24,3590421152,Authentication,166,34,-69,920,0,11,0,0,0,0,0,0,0,0
25,3590486687,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
26,3590491429,Authentication,166,34,-18,920,0,11,0,0,0,0,0,0,720,0
27,3590497263,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
28,3590503253,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
29,3590509141,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
30,3590554271,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
31,3590625159,Authentication,166,34,-19,920,0,11,0,0,0,0,0,0,720,0
32,3590630890,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
33,3590636933,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
34,3590642663,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
35,3590706331,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
36,3590760093,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
37,3590764782,Authentication,166,34,-19,920,0,11,0,0,0,0,0,0,720,0
38,3590770513,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
39,3590776349,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
40,3590782134,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
41,3590816414,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
43,3590886517,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
44,3590900538,Authentication,166,34,-18,920,0,11,0,0,0,0,0,0,720,0
45,3590906269,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
46,3590912208,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
47,3590917886,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
48,3590945437,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
49,3590972494,Authentication,105,34,-18,920,0,11,0,0,0,0,0,0,720,0
50,3590976531,Authentication,105,34,-18,920,0,11,0,0,1,0,0,0,720,0
51,3590980362,Authentication,105,34,-19,920,0,11,0,0,1,0,0,0,720,0
52,3590984713,Authentication,105,34,-18,920,0,11,0,0,1,0,0,0,720,0
53,3590993302,Authentication,105,34,-19,920,0,11,0,0,0,0,0,0,720,0
54,3590997393,Authentication,105,34,-19,920,0,11,0,0,1,0,0,0,720,0
55,3591005941,Authentication,105,34,-19,920,0,11,0,0,1,0,0,0,720,0
56,3591010972,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
57,3591015556,Authentication,105,34,-19,920,0,11,0,0,0,0,0,0,720,0
58,3591019753,Authentication,105,34,-18,920,0,11,0,0,1,0,0,0,720,0
59,3591023949,Authentication,105,34,-19,920,0,11,0,0,1,0,0,0,720,0
60,3591028143,Authentication,105,34,-19,920,0,11,0,0,1,0,0,0,720,0
61,3591034680,Authentication,105,34,-20,920,0,11,0,0,0,0,0,0,720,0
62,3591038722,Authentication,105,34,-19,920,0,11,0,0,1,0,0,0,720,0
63,3591043073,Authentication,105,34,-19,920,0,11,0,0,1,0,0,0,720,0
64,3591047215,Authentication,105,34,-19,920,0,11,0,0,1,0,0,0,720,0
65,3591051630,Authentication,166,34,-19,920,0,11,0,0,0,0,0,0,720,0
