attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
Dragonblood DoS,20,Authentication,2026-07-06T14:02:56.592480000Z,-60,,78:72:64:ea:b9:14,2a:31:45:d5:16:c1,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,21,Authentication,2026-07-06T14:02:56.625245000Z,-61,,78:72:64:ea:b9:14,e2:51:cd:9b:d9:42,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,22,Authentication,2026-07-06T14:02:56.673545000Z,-20,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,2a:31:45:d5:16:c1,,126,Unsuccessful Authentication (check status code) to Trusted AP
,23,Authentication,2026-07-06T14:02:56.679380000Z,-21,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,2a:31:45:d5:16:c1,,126,Unsuccessful Authentication (check status code) to Trusted AP
,24,Authentication,2026-07-06T14:02:56.685063000Z,-21,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,2a:31:45:d5:16:c1,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,25,Authentication,2026-07-06T14:02:56.727652000Z,-59,,78:72:64:ea:b9:14,4e:07:a8:15:e7:0e,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,26,Authentication,2026-07-06T14:02:56.789090000Z,-60,,78:72:64:ea:b9:14,0e:db:d3:b3:e7:6b,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,27,Authentication,2026-07-06T14:02:56.843360000Z,-59,,78:72:64:ea:b9:14,32:d7:f5:12:04:d7,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,28,Authentication,2026-07-06T14:02:56.887395000Z,-59,,78:72:64:ea:b9:14,8e:c9:09:05:71:64,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,29,Authentication,2026-07-06T14:02:56.906545000Z,-20,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,e2:51:cd:9b:d9:42,,126,Unsuccessful Authentication (check status code) to Trusted AP
,30,Authentication,2026-07-06T14:02:56.912534000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,e2:51:cd:9b:d9:42,,126,Unsuccessful Authentication (check status code) to Trusted AP
,31,Authentication,2026-07-06T14:02:56.918267000Z,-20,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,e2:51:cd:9b:d9:42,,126,Unsuccessful Authentication (check status code) to Trusted AP
,32,Authentication,2026-07-06T14:02:56.924109000Z,-21,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,e2:51:cd:9b:d9:42,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,33,Authentication,2026-07-06T14:02:56.952935000Z,-59,,78:72:64:ea:b9:14,fe:bb:d9:8d:ad:da,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,34,Authentication,2026-07-06T14:02:56.985699000Z,-59,,78:72:64:ea:b9:14,da:07:25:d2:36:c3,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,35,Authentication,2026-07-06T14:02:57.051239000Z,-59,,78:72:64:ea:b9:14,ee:7d:16:00:2e:31,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,36,Authentication,2026-07-06T14:02:57.091920000Z,-20,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,4e:07:a8:15:e7:0e,,126,Unsuccessful Authentication (check status code) to Trusted AP
,37,Authentication,2026-07-06T14:02:57.097548000Z,-20,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,4e:07:a8:15:e7:0e,,126,Unsuccessful Authentication (check status code) to Trusted AP
,38,Authentication,2026-07-06T14:02:57.103386000Z,-21,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,4e:07:a8:15:e7:0e,,126,Unsuccessful Authentication (check status code) to Trusted AP
,39,Authentication,2026-07-06T14:02:57.109324000Z,-20,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,4e:07:a8:15:e7:0e,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,40,Authentication,2026-07-06T14:02:57.149548000Z,-60,,78:72:64:ea:b9:14,e2:51:cd:9b:d9:42,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,42,Authentication,2026-07-06T14:02:57.215081000Z,-58,,78:72:64:ea:b9:14,7e:de:55:fb:e8:6b,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,43,Authentication,2026-07-06T14:02:57.226278000Z,-21,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,0e:db:d3:b3:e7:6b,,126,Unsuccessful Authentication (check status code) to Trusted AP
,44,Authentication,2026-07-06T14:02:57.232218000Z,-20,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,0e:db:d3:b3:e7:6b,,126,Unsuccessful Authentication (check status code) to Trusted AP
,45,Authentication,2026-07-06T14:02:57.238659000Z,-21,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,0e:db:d3:b3:e7:6b,,126,Unsuccessful Authentication (check status code) to Trusted AP
,46,Authentication,2026-07-06T14:02:57.244835000Z,-21,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,0e:db:d3:b3:e7:6b,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,47,Authentication,2026-07-06T14:02:57.313392000Z,-59,,78:72:64:ea:b9:14,0e:db:d3:b3:e7:6b,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,48,Authentication,2026-07-06T14:02:57.356402000Z,-59,,78:72:64:ea:b9:14,32:d7:f5:12:04:d7,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,49,Authentication,2026-07-06T14:02:57.361199000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,32:d7:f5:12:04:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
,50,Authentication,2026-07-06T14:02:57.366408000Z,-20,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,32:d7:f5:12:04:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
,51,Authentication,2026-07-06T14:02:57.372141000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,32:d7:f5:12:04:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
