packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,2026-06-29T18:45:10.632180000Z,S1G Beacon,61,34,-26,920,3,1,,,,,,,0,0
2,2026-06-29T18:45:11.453157000Z,S1G Beacon,129,34,-27,920,3,1,,,,,,,0,0
3,2026-06-29T18:45:12.270564000Z,S1G Beacon,61,34,-28,920,3,1,,,,,,,0,0
4,2026-06-29T18:45:12.753056000Z,Data,287,34,-31,920,2,0,0,0,0,0,0,1,0,0
5,2026-06-29T18:45:13.034826000Z,QoS Data,148,34,-18,920,2,8,1,0,0,0,0,1,720,0
7,2026-06-29T18:45:13.039870000Z,QoS Data,148,34,-36,920,2,8,0,0,1,0,0,1,720,0
9,2026-06-29T18:45:13.045417000Z,QoS Data,131,34,-18,920,2,8,1,0,0,0,0,1,720,0
11,2026-06-29T18:45:13.048089000Z,QoS Data,131,34,-37,920,2,8,0,0,0,0,0,1,720,0
13,2026-06-29T18:45:13.091594000Z,S1G Beacon,129,34,-30,920,3,1,,,,,,,0,0
14,2026-06-29T18:45:13.170335000Z,QoS Data,128,34,-18,920,2,8,1,0,0,0,0,1,720,0
16,2026-06-29T18:45:13.172399000Z,QoS Data,128,34,-35,920,2,8,0,0,0,0,0,1,720,0
18,2026-06-29T18:45:13.909011000Z,S1G Beacon,61,34,-32,920,3,1,,,,,,,0,0
19,2026-06-29T18:45:14.730041000Z,S1G Beacon,129,34,-33,920,3,1,,,,,,,0,0
20,2026-06-29T18:45:15.547475000Z,S1G Beacon,61,34,-33,920,3,1,,,,,,,0,0
21,2026-06-29T18:45:15.776912000Z,Data,287,34,-34,920,2,0,0,0,0,0,0,1,0,0
22,2026-06-29T18:45:16.368484000Z,S1G Beacon,129,34,-34,920,3,1,,,,,,,0,0
24,2026-06-29T18:45:17.185911000Z,S1G Beacon,61,34,-30,920,3,1,,,,,,,0,0
25,2026-06-29T18:45:18.006947000Z,S1G Beacon,129,34,-31,920,3,1,,,,,,,0,0
26,2026-06-29T18:45:18.061174000Z,QoS Data,148,34,-18,920,2,8,1,0,0,0,0,1,720,0
28,2026-06-29T18:45:18.064007000Z,QoS Data,148,34,-35,920,2,8,0,0,0,0,0,1,720,0
30,2026-06-29T18:45:18.065959000Z,QoS Data,148,34,-35,920,2,8,0,0,1,0,0,1,720,0
32,2026-06-29T18:45:18.070106000Z,QoS Data,131,34,-18,920,2,8,1,0,0,0,0,1,720,0
34,2026-06-29T18:45:18.072365000Z,QoS Data,131,34,-37,920,2,8,0,0,0,0,0,1,720,0
36,2026-06-29T18:45:18.170398000Z,QoS Data,128,34,-17,920,2,8,1,0,0,0,0,1,720,0
38,2026-06-29T18:45:18.173330000Z,QoS Data,128,34,-35,920,2,8,0,0,0,0,0,1,720,0
40,2026-06-29T18:45:18.801057000Z,Data,287,34,-32,920,2,0,0,0,0,0,0,1,0,0
41,2026-06-29T18:45:18.815692000Z,Data,132,34,-27,920,2,0,0,0,0,0,0,1,0,0
42,2026-06-29T18:45:18.824359000Z,S1G Beacon,61,34,-31,920,3,1,,,,,,,0,0
44,2026-06-29T18:45:19.645407000Z,S1G Beacon,129,34,-32,920,3,1,,,,,,,0,0
45,2026-06-29T18:45:20.462814000Z,S1G Beacon,61,34,-31,920,3,1,,,,,,,0,0
46,2026-06-29T18:45:21.283850000Z,S1G Beacon,129,34,-31,920,3,1,,,,,,,0,0
47,2026-06-29T18:45:21.825224000Z,Data,287,34,-33,920,2,0,0,0,0,0,0,1,0,0
48,2026-06-29T18:45:22.101264000Z,S1G Beacon,61,34,-33,920,3,1,,,,,,,0,0
49,2026-06-29T18:45:22.127973000Z,Data,378,34,-31,920,2,0,0,0,0,0,0,1,0,0
50,2026-06-29T18:45:22.231793000Z,Data,387,34,-33,920,2,0,0,0,0,0,0,1,0,0
51,2026-06-29T18:45:22.337465000Z,Data,450,34,-31,920,2,0,0,0,0,0,0,1,0,0
52,2026-06-29T18:45:22.441480000Z,Data,442,34,-31,920,2,0,0,0,0,0,0,1,0,0
53,2026-06-29T18:45:22.543875000Z,Data,387,34,-32,920,2,0,0,0,0,0,0,1,0,0
54,2026-06-29T18:45:22.648806000Z,Data,426,34,-30,920,2,0,0,0,0,0,0,1,0,0
55,2026-06-29T18:45:22.753913000Z,Data,458,34,-31,920,2,0,0,0,0,0,0,1,0,0
56,2026-06-29T18:45:22.855889000Z,Data,387,34,-30,920,2,0,0,0,0,0,0,1,0,0
57,2026-06-29T18:45:22.922292000Z,S1G Beacon,129,34,-29,920,3,1,,,,,,,0,0
58,2026-06-29T18:45:22.961332000Z,Data,446,34,-30,920,2,0,0,0,0,0,0,1,0,0
59,2026-06-29T18:45:23.065425000Z,Data,440,34,-31,920,2,0,0,0,0,0,0,1,0,0
60,2026-06-29T18:45:23.086292000Z,QoS Data,149,34,-17,920,2,8,1,0,0,0,0,1,720,0
62,2026-06-29T18:45:23.088889000Z,QoS Data,149,34,-35,920,2,8,0,0,0,0,0,1,720,0
64,2026-06-29T18:45:23.095526000Z,QoS Data,131,34,-17,920,2,8,1,0,0,0,0,1,720,0
66,2026-06-29T18:45:23.098151000Z,QoS Data,131,34,-36,920,2,8,0,0,0,0,0,1,720,0
68,2026-06-29T18:45:23.167930000Z,Data,387,34,-32,920,2,0,0,0,0,0,0,1,0,0
69,2026-06-29T18:45:23.170914000Z,QoS Data,128,34,-19,920,2,8,1,0,0,0,0,1,720,0
71,2026-06-29T18:45:23.173082000Z,QoS Data,128,34,-36,920,2,8,0,0,0,0,0,1,720,0
73,2026-06-29T18:45:23.273402000Z,Data,442,34,-31,920,2,0,0,0,0,0,0,1,0,0
74,2026-06-29T18:45:23.378051000Z,Data,452,34,-30,920,2,0,0,0,0,0,0,1,0,0
