packet_number,tsft,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
119,,Authentication,68,34,-57,920,0,11,0,0,0,0,0,0,720,1
121,,Authentication,68,34,0,920,0,11,0,0,0,0,0,0,720,1
123,,Authentication,68,34,-56,920,0,11,0,0,0,0,0,0,720,1
125,,Association Request,124,34,-1,920,0,0,0,0,0,0,0,0,720,1
127,,Association Request,124,34,0,920,0,0,0,0,0,0,0,0,720,1
129,,Association Response,155,34,-58,920,0,1,0,0,0,0,0,0,720,1
131,,Association Response,155,34,-56,920,0,1,0,0,0,0,0,0,720,1
133,,Action,71,34,-2,920,0,13,0,0,0,0,0,0,720,1
135,,Action,71,34,-56,920,0,13,0,0,1,0,0,0,720,1
137,,Action,71,34,0,920,0,13,0,0,1,0,0,0,720,1
139,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
141,,Action,71,34,-56,920,0,13,0,0,1,0,0,0,720,1
144,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
146,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
148,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
150,,RTS,54,34,-1,920,1,11,,,,0,0,0,2452,0
154,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
156,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
159,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
162,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
169,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
172,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
174,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
177,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
179,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
186,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
189,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
191,,RTS,54,34,0,920,1,11,,,,0,0,0,2524,0
194,,RTS,54,34,0,920,1,11,,,,0,0,0,2524,0
196,,RTS,54,34,0,920,1,11,,,,0,0,0,2632,0
199,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
201,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
203,,RTS,54,34,0,920,1,11,,,,0,0,0,2524,0
205,,RTS,54,34,0,920,1,11,,,,0,0,0,2524,0
207,,RTS,54,34,0,920,1,11,,,,0,0,0,2632,0
209,,RTS,54,34,0,920,1,11,,,,0,0,0,2632,0
212,,RTS,54,34,0,920,1,11,,,,0,0,0,2632,0
216,,RTS,54,34,0,920,1,11,,,,0,0,0,2452,0
218,,RTS,54,34,0,920,1,11,,,,0,0,0,2452,0
220,,RTS,54,34,-2,920,1,11,,,,0,0,0,2488,0
222,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
224,,RTS,54,34,0,920,1,11,,,,0,0,0,2596,0
226,,RTS,54,34,0,920,1,11,,,,0,0,0,2596,0
228,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
229,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
233,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
235,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
237,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
239,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
241,,RTS,54,34,0,920,1,11,,,,0,0,0,2524,0
243,,RTS,54,34,0,920,1,11,,,,0,0,0,2524,0
245,,QoS Null,64,34,-2,920,2,12,1,0,0,0,0,0,720,1
247,,QoS Null,64,34,0,920,2,12,1,0,0,0,0,0,720,1
249,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
250,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
251,,RTS,54,34,0,920,1,11,,,,0,0,0,2596,0
253,,RTS,54,34,0,920,1,11,,,,0,0,0,2596,0
255,,RTS,54,34,0,920,1,11,,,,0,0,0,2992,0
259,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
264,,RTS,54,34,0,920,1,11,,,,0,0,0,2560,0
267,,RTS,54,34,0,920,1,11,,,,0,0,0,2560,0
270,,RTS,54,34,0,920,1,11,,,,0,0,0,2956,0
276,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
280,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
281,,S1G Beacon,61,34,-56,920,3,1,,,,,,,0,1
283,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
286,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
287,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
288,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
291,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
293,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
296,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
300,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
304,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
306,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
312,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
316,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
323,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
325,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
326,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
328,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
330,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
334,,RTS,54,34,0,920,1,11,,,,0,0,0,2740,0
338,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
339,,RTS,54,34,-1,920,1,11,,,,0,0,0,2992,0
343,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
344,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
347,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
348,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
350,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
354,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
355,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
356,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
359,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
362,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
363,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
364,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
367,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
368,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
369,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
370,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
375,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
376,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
377,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
379,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
383,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
384,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
385,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
386,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
388,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
389,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
394,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
396,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
397,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
398,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
403,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
404,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
405,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
410,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
412,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
414,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
415,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
418,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
419,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
420,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
425,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
426,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
429,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
433,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
437,,RTS,54,34,0,920,1,11,,,,0,0,0,2848,0
443,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
447,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
449,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
454,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
457,,RTS,54,34,0,920,1,11,,,,0,0,0,2848,0
461,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
463,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
465,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
466,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
469,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
470,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
471,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
476,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
478,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
479,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
480,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
483,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
484,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
485,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
489,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
490,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
492,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
496,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
497,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
498,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
499,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
502,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
504,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
506,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
507,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
508,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
509,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
514,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
516,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
518,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
519,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
524,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
525,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
526,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
529,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
531,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
532,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
534,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
537,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
538,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
541,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
543,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
546,,S1G Beacon,129,34,-56,920,3,1,,,,,,,0,0
548,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
554,,S1G Beacon,61,34,-56,920,3,1,,,,,,,0,0
558,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
566,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
568,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
569,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
572,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
574,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
577,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
578,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
579,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
582,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
584,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
588,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
589,,Deauthentication,64,34,-65,920,0,12,0,0,0,0,0,0,0,0
590,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
594,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
595,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
596,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
599,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
600,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
601,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,1
604,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
606,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
609,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
612,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
613,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
614,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
617,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
619,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
620,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
623,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
626,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
631,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
632,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
637,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
638,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
644,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
645,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
647,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
654,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
655,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
656,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
659,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
661,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
664,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
665,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
668,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
669,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
670,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
673,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
674,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
680,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
686,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
690,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
696,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
697,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
700,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
701,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
705,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
706,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
707,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
710,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
711,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
714,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
716,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
720,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
721,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
724,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
725,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
726,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
729,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
733,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
734,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
735,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
738,,S1G Beacon,61,34,-56,920,3,1,,,,,,,0,0
739,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
742,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
743,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
745,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
746,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
747,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
750,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
751,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
752,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
755,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
756,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
760,,S1G Beacon,61,34,-56,920,3,1,,,,,,,0,0
761,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
764,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
765,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
767,,S1G Beacon,61,34,-56,920,3,1,,,,,,,0,0
770,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
771,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
775,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
776,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
777,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
780,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
781,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
784,,S1G Beacon,61,34,-56,920,3,1,,,,,,,0,0
785,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
789,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
794,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
800,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
806,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
807,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
808,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
811,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
812,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,1
816,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
817,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
820,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
821,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
822,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
825,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
826,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
830,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
833,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
834,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
837,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
840,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
841,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
845,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
846,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
847,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
850,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
851,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
854,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
856,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
857,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
859,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
860,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
863,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
865,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
866,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
869,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
870,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
873,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
874,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
875,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
878,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
879,,S1G Beacon,61,34,-56,920,3,1,,,,,,,0,1
882,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
883,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
886,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
888,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
890,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
893,,S1G Beacon,129,34,-56,920,3,1,,,,,,,0,1
894,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
895,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
898,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
899,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
908,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
912,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
919,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
921,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
923,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
924,,Deauthentication,64,34,-63,920,0,12,0,0,0,0,0,0,0,0
925,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
927,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
930,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
932,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
933,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
936,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
937,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
940,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
941,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
944,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
946,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
947,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
950,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
951,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
954,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
955,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
957,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
961,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
