packet_number,tsf,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,26632236150,S1G Beacon,61,34,-34,920,3,1,,,,,,,0,0
2,26632479659,Data,287,34,-34,920,2,0,0,0,0,0,0,1,0,0
3,26633055353,S1G Beacon,129,34,-34,920,3,1,,,,,,,0,0
4,26633874557,S1G Beacon,61,34,-33,920,3,1,,,,,,,0,0
5,26633920894,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
6,26633986430,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
7,26634051965,Authentication,166,34,-68,920,0,11,0,0,0,0,0,0,0,0
8,26634117501,Authentication,166,34,-68,920,0,11,0,0,0,0,0,0,0,0
9,26634173941,QoS Data,148,34,-30,920,2,8,1,0,0,0,0,1,720,0
11,26634177367,QoS Data,148,34,-39,920,2,8,0,0,0,0,0,1,720,0
13,26634183036,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
14,26634188142,QoS Data,128,34,-35,920,2,8,1,0,0,0,0,1,720,0
16,26634190714,QoS Data,128,34,-36,920,2,8,0,0,0,0,0,1,720,0
17,26634193478,QoS Data,131,34,-35,920,2,8,1,0,0,0,0,1,720,0
19,26634195517,Authentication,166,34,-34,920,0,11,0,0,0,0,0,0,720,0
20,26634201454,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
21,26634207187,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
22,26634213024,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
24,26634246426,QoS Data,128,34,-30,920,2,8,1,0,0,0,0,1,720,0
26,26634253990,QoS Data,128,34,-37,920,2,8,0,0,0,0,0,1,720,0
28,26634314108,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
29,26634379643,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
30,26634411167,Authentication,166,34,-34,920,0,11,0,0,0,0,0,0,720,0
31,26634416220,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
32,26634421901,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
33,26634427839,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
34,26634445179,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
35,26634510714,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
36,26634576249,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
37,26634616780,Authentication,166,34,-34,920,0,11,0,0,0,0,0,0,720,0
38,26634622461,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
39,26634628140,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
40,26634634029,Authentication,166,34,-35,920,0,11,0,0,1,0,0,0,720,0
41,26634641785,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
42,26634693760,S1G Beacon,129,34,-33,920,3,1,,,,,,,0,0
43,26634707321,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
44,26634772856,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
45,26634831221,Authentication,166,34,-68,920,0,11,0,0,0,0,0,0,0,0
46,26634836015,Authentication,166,34,-34,920,0,11,0,0,0,0,0,0,720,0
47,26634841851,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
48,26634847635,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
49,26634853575,Authentication,166,34,-35,920,0,11,0,0,1,0,0,0,720,0
50,26634903927,Authentication,166,34,-68,920,0,11,0,0,0,0,0,0,0,0
51,26634910279,Authentication,166,34,-34,920,0,11,0,0,0,0,0,0,720,0
52,26634915958,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
53,26634921842,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
54,26634927888,Authentication,166,34,-35,920,0,11,0,0,1,0,0,0,720,0
55,26634968435,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
56,26634973022,Authentication,166,34,-35,920,0,11,0,0,0,0,0,0,720,0
57,26634978859,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
58,26634984693,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
59,26634990374,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
60,26635027827,Authentication,166,34,-68,920,0,11,0,0,0,0,0,0,0,0
61,26635043956,Authentication,166,34,-33,920,0,11,0,0,0,0,0,0,720,0
62,26635049791,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
63,26635055627,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
64,26635083124,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
65,26635102737,Authentication,166,34,-33,920,0,11,0,0,0,0,0,0,720,0
66,26635108470,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
67,26635114460,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
68,26635120245,Authentication,166,34,-32,920,0,11,0,0,1,0,0,0,720,0
69,26635149684,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
70,26635194767,Authentication,166,34,-31,920,0,11,0,0,0,0,0,0,720,0
71,26635200394,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
72,26635206436,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
73,26635213580,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
74,26635277683,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
75,26635327976,Authentication,166,34,-34,920,0,11,0,0,0,0,0,0,720,0
76,26635333653,Authentication,166,34,-31,920,0,11,0,0,1,0,0,0,720,0
77,26635339331,Authentication,166,34,-32,920,0,11,0,0,1,0,0,0,720,0
78,26635345377,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
79,26635404659,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
80,26635459476,Authentication,166,34,-32,920,0,11,0,0,0,0,0,0,720,0
81,26635465521,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
82,26635471200,Authentication,166,34,-30,920,0,11,0,0,1,0,0,0,720,0
83,26635477242,Authentication,166,34,-32,920,0,11,0,0,1,0,0,0,720,0
84,26635512963,S1G Beacon,61,34,-32,920,3,1,,,,,,,0,0
85,26635515372,Data,287,34,-32,920,2,0,0,0,0,0,0,1,0,0
86,26635523524,Authentication,166,34,-32,920,0,11,0,0,0,0,0,0,720,0
87,26635529307,Authentication,166,34,-30,920,0,11,0,0,1,0,0,0,720,0
88,26635534988,Authentication,166,34,-31,920,0,11,0,0,1,0,0,0,720,0
89,26635540718,Authentication,166,34,-30,920,0,11,0,0,1,0,0,0,720,0
90,26635592051,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
91,26635596793,Authentication,166,34,-32,920,0,11,0,0,0,0,0,0,720,0
92,26635602471,Authentication,166,34,-31,920,0,11,0,0,1,0,0,0,720,0
93,26635608306,Authentication,166,34,-32,920,0,11,0,0,1,0,0,0,720,0
94,26635653174,Authentication,166,34,-32,920,0,11,0,0,0,0,0,0,720,0
95,26635657586,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
96,26635662487,Authentication,166,34,-31,920,0,11,0,0,1,0,0,0,720,0
97,26635668479,Authentication,166,34,-32,920,0,11,0,0,1,0,0,0,720,0
98,26635674260,Authentication,166,34,-31,920,0,11,0,0,1,0,0,0,720,0
99,26635723122,Authentication,166,34,-68,920,0,11,0,0,0,0,0,0,0,0
100,26635728070,Authentication,166,34,-31,920,0,11,0,0,0,0,0,0,720,0
101,26635734113,Authentication,166,34,-31,920,0,11,0,0,1,0,0,0,720,0
102,26635739947,Authentication,166,34,-32,920,0,11,0,0,1,0,0,0,720,0
103,26635745624,Authentication,166,34,-31,920,0,11,0,0,1,0,0,0,720,0
104,26635787535,Authentication,166,34,-31,920,0,11,0,0,0,0,0,0,720,0
105,26635793526,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
106,26635799363,Authentication,166,34,-32,920,0,11,0,0,1,0,0,0,720,0
107,26635854193,Authentication,166,34,-68,920,0,11,0,0,0,0,0,0,0,0
108,26635861743,Authentication,166,34,-32,920,0,11,0,0,0,0,0,0,720,0
109,26635867785,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
110,26635873568,Authentication,166,34,-32,920,0,11,0,0,1,0,0,0,720,0
111,26635879457,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
112,26635919729,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
113,26635924315,Authentication,166,34,-31,920,0,11,0,0,0,0,0,0,720,0
114,26635929994,Authentication,166,34,-32,920,0,11,0,0,1,0,0,0,720,0
115,26635935932,Authentication,166,34,-31,920,0,11,0,0,1,0,0,0,720,0
116,26635941662,Authentication,166,34,-32,920,0,11,0,0,1,0,0,0,720,0
117,26635985263,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
118,26635995695,Authentication,166,34,-31,920,0,11,0,0,0,0,0,0,720,0
119,26636001480,Authentication,166,34,-30,920,0,11,0,0,1,0,0,0,720,0
120,26636007521,Authentication,166,34,-31,920,0,11,0,0,1,0,0,0,720,0
121,26636013563,Authentication,166,34,-31,920,0,11,0,0,1,0,0,0,720,0
122,26636050799,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
