packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,2026-06-23T12:52:43.541738000Z,Data,158,34,-30,920,2,0,0,0,0,0,0,1,0,0
2,2026-06-23T12:52:43.942820000Z,S1G Beacon,61,34,-30,920,3,1,,,,,,,0,0
3,2026-06-23T12:52:44.313296000Z,Data,378,34,-30,920,2,0,0,0,0,0,0,1,0,0
4,2026-06-23T12:52:44.417263000Z,Data,387,34,-29,920,2,0,0,0,0,0,0,1,0,0
5,2026-06-23T12:52:44.522976000Z,Data,450,34,-31,920,2,0,0,0,0,0,0,1,0,0
6,2026-06-23T12:52:44.626775000Z,Data,442,34,-30,920,2,0,0,0,0,0,0,1,0,0
7,2026-06-23T12:52:44.655983000Z,QoS Data,149,34,-19,920,2,8,1,0,0,0,0,1,720,0
9,2026-06-23T12:52:44.658294000Z,QoS Data,149,34,-35,920,2,8,0,0,0,0,0,1,720,0
11,2026-06-23T12:52:44.663426000Z,QoS Data,131,34,-16,920,2,8,1,0,0,0,0,1,720,0
13,2026-06-23T12:52:44.665437000Z,QoS Data,131,34,-35,920,2,8,0,0,0,0,0,1,720,0
15,2026-06-23T12:52:44.729367000Z,Data,387,34,-30,920,2,0,0,0,0,0,0,1,0,0
16,2026-06-23T12:52:44.738109000Z,QoS Data,128,34,-18,920,2,8,1,0,0,0,0,1,720,0
18,2026-06-23T12:52:44.740174000Z,QoS Data,128,34,-34,920,2,8,0,0,0,0,0,1,720,0
20,2026-06-23T12:52:44.763843000Z,S1G Beacon,129,34,-31,920,3,1,,,,,,,0,0
21,2026-06-23T12:52:44.834264000Z,Data,426,34,-28,920,2,0,0,0,0,0,0,1,0,0
22,2026-06-23T12:52:44.939182000Z,Data,458,34,-28,920,2,0,0,0,0,0,0,1,0,0
23,2026-06-23T12:52:45.146788000Z,Data,446,34,-26,920,2,0,0,0,0,0,0,1,0,0
