host_timestamp,local_time,cpu_used_pct,ram_used_pct
1782219267.8936532,2026-06-23 14:54:27,0.0,65.26
1782219272.8951974,2026-06-23 14:54:32,26.8,65.26
1782219277.8952312,2026-06-23 14:54:37,24.6,65.26
1782219282.8951573,2026-06-23 14:54:42,25.8,65.26
1782219287.897108,2026-06-23 14:54:47,27.8,65.26
1782219292.896112,2026-06-23 14:54:52,24.2,65.26
1782219297.8970795,2026-06-23 14:54:57,25.6,65.26
1782219302.9135635,2026-06-23 14:55:02,26.35,65.26
1782219307.9009883,2026-06-23 14:55:07,24.85,65.26
1782219312.9176831,2026-06-23 14:55:12,26.55,65.26
1782219317.897716,2026-06-23 14:55:17,27.45,65.26
1782219322.904806,2026-06-23 14:55:22,23.75,65.26
1782219327.9012241,2026-06-23 14:55:27,35.27,65.25
1782219332.9014812,2026-06-23 14:55:32,49.6,65.27
1782219337.9294882,2026-06-23 14:55:37,47.01,65.27
1782219342.935334,2026-06-23 14:55:42,49.6,65.27
1782219347.9026372,2026-06-23 14:55:47,48.19,65.27
1782219352.9171996,2026-06-23 14:55:52,47.21,65.27
1782219357.9335408,2026-06-23 14:55:57,46.51,65.27
1782219362.917836,2026-06-23 14:56:02,47.79,65.27
1782219367.9420018,2026-06-23 14:56:07,48.31,65.27
1782219372.9212608,2026-06-23 14:56:12,46.39,65.27
1782219377.9183838,2026-06-23 14:56:17,45.2,65.27
1782219382.954645,2026-06-23 14:56:22,49.3,65.27
1782219387.9061503,2026-06-23 14:56:27,49.8,65.27
1782219392.9325707,2026-06-23 14:56:32,46.61,65.27
1782219397.9076765,2026-06-23 14:56:37,47.59,65.27
1782219402.9079866,2026-06-23 14:56:42,49.2,65.27
1782219407.9510753,2026-06-23 14:56:47,48.11,65.27
1782219412.9179814,2026-06-23 14:56:52,46.88,65.27
1782219417.9160979,2026-06-23 14:56:57,45.8,65.27
1782219422.9088497,2026-06-23 14:57:02,50.4,65.27
1782219427.9476137,2026-06-23 14:57:07,47.22,65.27
1782219432.9115987,2026-06-23 14:57:12,50.4,65.27
1782219437.9336624,2026-06-23 14:57:17,51.2,65.27
1782219442.9338965,2026-06-23 14:57:22,46.6,65.27
1782219447.922333,2026-06-23 14:57:27,45.49,65.27
1782219452.9257348,2026-06-23 14:57:32,44.91,65.27
1782219457.9203773,2026-06-23 14:57:37,48.5,65.27
1782219462.9622426,2026-06-23 14:57:42,49.4,65.27
1782219467.9122627,2026-06-23 14:57:47,48.28,65.27
1782219472.914229,2026-06-23 14:57:52,48.6,65.27
1782219477.9324262,2026-06-23 14:57:57,46.81,65.27
1782219482.9133537,2026-06-23 14:58:02,46.49,65.27
1782219487.941259,2026-06-23 14:58:07,46.71,65.27
1782219492.91598,2026-06-23 14:58:12,50.1,65.27
1782219497.927013,2026-06-23 14:58:17,47.5,65.27
1782219502.9187064,2026-06-23 14:58:22,47.7,65.27
1782219507.9449499,2026-06-23 14:58:27,47.81,65.27
1782219512.9415169,2026-06-23 14:58:32,48.1,65.27
1782219517.9194846,2026-06-23 14:58:37,52.1,65.27
1782219522.9563282,2026-06-23 14:58:42,46.83,65.27
1782219527.9241135,2026-06-23 14:58:47,45.88,65.27
1782219532.925661,2026-06-23 14:58:52,47.8,65.27
1782219537.97574,2026-06-23 14:58:57,49.6,65.27
1782219542.964424,2026-06-23 14:59:02,49.5,65.27
1782219547.9257486,2026-06-23 14:59:07,45.69,65.27
1782219552.9283764,2026-06-23 14:59:12,49.7,65.27
1782219557.950595,2026-06-23 14:59:17,45.02,65.27
1782219562.9466808,2026-06-23 14:59:22,47.09,65.27
1782219567.9472692,2026-06-23 14:59:27,50.7,65.27
1782219572.9493155,2026-06-23 14:59:32,46.8,65.27
1782219577.9318993,2026-06-23 14:59:37,46.18,65.27
1782219582.9316914,2026-06-23 14:59:42,50.6,65.27
1782219587.9319215,2026-06-23 14:59:47,47.6,65.27
1782219592.9629295,2026-06-23 14:59:52,49.11,65.27
1782219597.9321005,2026-06-23 14:59:57,45.88,65.27
1782219602.9339345,2026-06-23 15:00:02,44.0,65.27
1782219607.93736,2026-06-23 15:00:07,47.31,65.27
1782219612.9628496,2026-06-23 15:00:12,48.3,65.27
1782219617.9719498,2026-06-23 15:00:17,50.3,65.27
1782219622.9362555,2026-06-23 15:00:22,48.39,65.27
1782219627.9377072,2026-06-23 15:00:27,47.2,65.27
1782219632.9523664,2026-06-23 15:00:32,47.5,65.27
1782219637.9836037,2026-06-23 15:00:37,49.3,65.27
1782219642.9822195,2026-06-23 15:00:42,48.8,65.27
1782219647.9733362,2026-06-23 15:00:47,50.9,65.27
1782219652.9463093,2026-06-23 15:00:52,45.78,65.27
1782219657.9467585,2026-06-23 15:00:57,48.0,65.27
1782219662.9495752,2026-06-23 15:01:02,48.0,65.27
1782219667.9676602,2026-06-23 15:01:07,48.8,65.27
1782219673.0012302,2026-06-23 15:01:12,47.32,65.27
1782219677.9554965,2026-06-23 15:01:17,47.58,65.27
1782219682.9498508,2026-06-23 15:01:22,46.89,65.27
1782219687.978074,2026-06-23 15:01:27,47.71,65.27
1782219692.950685,2026-06-23 15:01:32,44.06,65.27
1782219697.9499516,2026-06-23 15:01:37,47.2,65.27
1782219703.0136092,2026-06-23 15:01:43,52.77,65.27
1782219707.9825583,2026-06-23 15:01:47,47.48,65.27
1782219712.9513175,2026-06-23 15:01:52,47.89,65.27
1782219717.9516778,2026-06-23 15:01:57,45.4,65.27
1782219722.9535666,2026-06-23 15:02:02,50.8,65.27
1782219727.985495,2026-06-23 15:02:07,47.71,65.27
1782219732.9633253,2026-06-23 15:02:12,52.01,65.27
1782219737.9944122,2026-06-23 15:02:17,46.41,65.27
1782219742.9565082,2026-06-23 15:02:22,47.19,65.27
1782219747.9545271,2026-06-23 15:02:27,47.49,65.27
1782219752.9746768,2026-06-23 15:02:32,46.91,65.27
1782219757.9972239,2026-06-23 15:02:37,45.62,65.27
1782219762.9557047,2026-06-23 15:02:42,47.59,65.27
1782219767.9569633,2026-06-23 15:02:47,48.4,65.27
1782219772.9839847,2026-06-23 15:02:52,48.41,65.27
1782219777.9796588,2026-06-23 15:02:57,47.6,65.27
1782219782.9583178,2026-06-23 15:03:02,49.2,65.27
1782219787.9761755,2026-06-23 15:03:07,46.11,65.27
1782219792.972324,2026-06-23 15:03:12,48.0,65.27
1782219797.9618862,2026-06-23 15:03:17,50.7,65.27
1782219802.9917154,2026-06-23 15:03:22,48.91,65.27
1782219807.9973135,2026-06-23 15:03:27,49.6,65.27
1782219812.9845104,2026-06-23 15:03:32,45.89,65.27
1782219817.9770865,2026-06-23 15:03:37,48.3,65.27
1782219822.9653795,2026-06-23 15:03:42,50.1,65.27
